state;action_reward;n_state
3510&3|3358&3|1732&3|3081&4|2871&4|29&3|4&2|1321&5|1136&4|1136&4|1304&5|1356&4;2987&5|3185&4|920&3|920&3|3185&4|912&5|1226&4|1066&4|3114&3|2700&5;3510&3|3358&3|1732&3|3081&4|2871&4|29&3|4&2|1321&5|1136&4|1136&4|1304&5|1356&4|2987&5|3185&4|920&3|920&3|3185&4|912&5|1226&4|1066&4|3114&3|2700&5
1959&3|2369&3|2336&4|2688&2|2732&4|1193&5|2336&4|2858&5|211&3|2997&5|2732&4|1186&4;2070&5|2396&4|3185&2|2070&5|3176&1|2762&4|2396&4|2692&4|2692&4|3176&1;1959&3|2369&3|2336&4|2688&2|2732&4|1193&5|2336&4|2858&5|211&3|2997&5|2732&4|1186&4|2070&5|2396&4|3185&2|2070&5|3176&1|2762&4|2396&4|2692&4|2692&4|3176&1
2459&4|921&3|3148&4|1648&3|1034&3|1696&1|3402&4|1929&3|2739&1|869&3|3932&4|3334&3;1811&4|3830&3|3921&4|2507&4|2793&3|3914&2|429&4|3875&4|2256&3|799&2;2459&4|921&3|3148&4|1648&3|1034&3|1696&1|3402&4|1929&3|2739&1|869&3|3932&4|3334&3|1811&4|3830&3|3921&4|2507&4|2793&3|3914&2|429&4|3875&4|2256&3|799&2
594&4|1029&4|1282&3|2085&4|986&4|2617&3|2048&3|2430&3|531&3|3715&4|595&4|34&3;1022&5|2683&3|917&4|2137&4|917&4|2683&3|2683&3|2683&3|2137&4|1022&5;594&4|1029&4|1282&3|2085&4|986&4|2617&3|2048&3|2430&3|531&3|3715&4|595&4|34&3|1022&5|2683&3|917&4|2137&4|917&4|2683&3|2683&3|2683&3|2137&4|1022&5
223&1|3330&3|2017&2|1210&4|457&4|750&5|3330&3|2017&2|2944&3|3534&5|1834&4|3330&3;1293&5|2313&4|1196&5|1293&5|2313&4|1307&4|1225&5|1231&4|1196&5|1196&5;223&1|3330&3|2017&2|1210&4|457&4|750&5|3330&3|2017&2|2944&3|3534&5|1834&4|3330&3|1293&5|2313&4|1196&5|1293&5|2313&4|1307&4|1225&5|1231&4|1196&5|1196&5
2997&4|306&5|392&4|1665&4|392&4|3114&3|3871&3|912&3|903&5|953&5|608&4|1148&5;3396&5|1282&5|262&4|1032&5|262&4|3396&5|2045&3|262&4|1282&5|262&4;2997&4|306&5|392&4|1665&4|392&4|3114&3|3871&3|912&3|903&5|953&5|608&4|1148&5|3396&5|1282&5|262&4|1032&5|262&4|3396&5|2045&3|262&4|1282&5|262&4
1270&2|1610&5|110&4|2028&5|2023&4|3418&4|288&1|349&4|3256&4|288&1|2396&5|2763&5;1500&2|539&5|3450&3|3450&3|500&4|500&4|11&4|1500&2|356&4|539&5;1270&2|1610&5|110&4|2028&5|2023&4|3418&4|288&1|349&4|3256&4|288&1|2396&5|2763&5|1500&2|539&5|3450&3|3450&3|500&4|500&4|11&4|1500&2|356&4|539&5
308&4|480&1|356&3|1885&3|319&3|1407&1|16&3|2856&2|2978&3|1249&1|1175&4|509&4;1611&3|2692&4|583&4|562&4|1704&5|167&3|3418&5|1704&5|1704&5|2692&4;308&4|480&1|356&3|1885&3|319&3|1407&1|16&3|2856&2|2978&3|1249&1|1175&4|509&4|1611&3|2692&4|583&4|562&4|1704&5|167&3|3418&5|1704&5|1704&5|2692&4
2875&5|1320&4|3165&4|1377&4|3871&4|1203&5|1036&4|1031&4|2445&4|1287&4|2967&4|965&4;3176&4|1407&4|1625&4|1653&4|832&3|3256&4|2764&4|1625&4|628&4|1653&4;2875&5|1320&4|3165&4|1377&4|3871&4|1203&5|1036&4|1031&4|2445&4|1287&4|2967&4|965&4|3176&4|1407&4|1625&4|1653&4|832&3|3256&4|2764&4|1625&4|628&4|1653&4
1009&4|1198&5|497&2|2699&3|2124&2|457&4|3811&4|1968&3|1073&3|2701&2|2110&2|1080&4;3525&4|3688&4|1010&4|344&4|2794&2|2144&2|2772&4|1380&3|2752&2|2247&3;1009&4|1198&5|497&2|2699&3|2124&2|457&4|3811&4|1968&3|1073&3|2701&2|2110&2|1080&4|3525&4|3688&4|1010&4|344&4|2794&2|2144&2|2772&4|1380&3|2752&2|2247&3
3540&3|714&3|3617&2|714&3|3755&4|3745&1|2541&3|3623&2|111&5|3755&4|318&5|3785&4;2396&3|1094&4|1912&3|1912&3|527&5|3006&5|1912&3|2396&3|1912&3|527&5;3540&3|714&3|3617&2|714&3|3755&4|3745&1|2541&3|3623&2|111&5|3755&4|318&5|3785&4|2396&3|1094&4|1912&3|1912&3|527&5|3006&5|1912&3|2396&3|1912&3|527&5
1347&4|3550&4|2288&5|2554&4|2747&4|1645&4|2149&4|2097&5|2713&4|1339&5|610&4|3476&3;1983&3|1329&3|407&5|2327&3|2121&3|1388&3|2327&3|407&5|1985&3|1388&3;1347&4|3550&4|2288&5|2554&4|2747&4|1645&4|2149&4|2097&5|2713&4|1339&5|610&4|3476&3|1983&3|1329&3|407&5|2327&3|2121&3|1388&3|2327&3|407&5|1985&3|1388&3
1961&4|2571&5|1101&5|2320&3|110&3|2707&4|1343&3|866&4|1101&5|1617&2|1834&4|3264&3;2622&1|1912&3|3707&3|1912&3|1422&4|537&3|1422&4|1422&4|3206&5|733&5;1961&4|2571&5|1101&5|2320&3|110&3|2707&4|1343&3|866&4|1101&5|1617&2|1834&4|3264&3|2622&1|1912&3|3707&3|1912&3|1422&4|537&3|1422&4|1422&4|3206&5|733&5
2692&4|2762&5|2959&2|2997&5|2692&4|3578&4|2694&1|2243&3|2858&3|3354&3|2997&5|2959&2;1263&5|1263&5|1263&5|296&5|2731&4|1263&5|296&5|1263&5|1225&4|1263&5;2692&4|2762&5|2959&2|2997&5|2692&4|3578&4|2694&1|2243&3|2858&3|3354&3|2997&5|2959&2|1263&5|1263&5|1263&5|296&5|2731&4|1263&5|296&5|1263&5|1225&4|1263&5
2492&1|1399&2|348&5|3526&3|506&2|1136&5|1089&3|1663&4|3238&4|125&2|2572&4|2188&3;1344&4|1597&3|3185&4|2875&2|1405&4|2076&3|364&4|2078&4|661&4|2700&5;2492&1|1399&2|348&5|3526&3|506&2|1136&5|1089&3|1663&4|3238&4|125&2|2572&4|2188&3|1344&4|1597&3|3185&4|2875&2|1405&4|2076&3|364&4|2078&4|661&4|2700&5
1387&5|457&5|2115&5|1616&4|2944&5|2194&5|1275&5|1221&5|1214&4|3578&5|494&4|3578&5;2628&3|2470&5|329&3|2641&4|648&4|2046&3|464&3|2879&4|2628&3|2133&3;1387&5|457&5|2115&5|1616&4|2944&5|2194&5|1275&5|1221&5|1214&4|3578&5|494&4|3578&5|2628&3|2470&5|329&3|2641&4|648&4|2046&3|464&3|2879&4|2628&3|2133&3
2248&4|1094&3|2323&4|1694&2|2692&4|1264&3|3108&4|912&5|3108&4|1264&3|2692&4|1946&3;1307&4|1307&4|249&5|803&3|1307&4|2108&4|1307&4|293&3|293&3|249&5;2248&4|1094&3|2323&4|1694&2|2692&4|1264&3|3108&4|912&5|3108&4|1264&3|2692&4|1946&3|1307&4|1307&4|249&5|803&3|1307&4|2108&4|1307&4|293&3|293&3|249&5
367&4|3020&3|3176&1|454&4|745&5|2353&3|2762&3|2321&3|3729&3|1377&4|357&4|3263&3;466&2|2253&1|288&2|1047&2|2253&1|315&2|1379&3|1917&3|292&2|798&2;367&4|3020&3|3176&1|454&4|745&5|2353&3|2762&3|2321&3|3729&3|1377&4|357&4|3263&3|466&2|2253&1|288&2|1047&2|2253&1|315&2|1379&3|1917&3|292&2|798&2
277&3|179&2|733&5|593&5|3897&5|2858&4|589&4|296&4|296&4|480&4|2997&2|527&5;110&5|1580&3|110&5|1580&3|2427&4|2427&4|1408&4|1580&3|2427&4|3178&4;277&3|179&2|733&5|593&5|3897&5|2858&4|589&4|296&4|296&4|480&4|2997&2|527&5|110&5|1580&3|110&5|1580&3|2427&4|2427&4|1408&4|1580&3|2427&4|3178&4
2599&4|539&2|2858&5|3408&2|2706&1|24&3|2716&3|2716&3|3408&2|88&3|24&3|2858&5;3477&3|3477&3|1387&4|2396&4|3477&3|2366&1|1387&4|2485&1|2396&4|3477&3;2599&4|539&2|2858&5|3408&2|2706&1|24&3|2716&3|2716&3|3408&2|88&3|24&3|2858&5|3477&3|3477&3|1387&4|2396&4|3477&3|2366&1|1387&4|2485&1|2396&4|3477&3
2311&3|737&2|1374&4|2948&3|2616&2|1479&2|1291&5|1028&4|2968&4|1580&5|517&3|648&3;585&1|1120&3|2539&3|2706&4|1883&2|151&5|1438&2|2502&3|2605&3|1883&2;2311&3|737&2|1374&4|2948&3|2616&2|1479&2|1291&5|1028&4|2968&4|1580&5|517&3|648&3|585&1|1120&3|2539&3|2706&4|1883&2|151&5|1438&2|2502&3|2605&3|1883&2
969&4|1220&5|3849&5|165&5|2023&4|1376&5|1220&5|3418&5|2916&5|3827&3|3418&5|3675&3;2393&4|648&4|648&4|2699&4|379&4|3107&5|329&5|2699&4|3107&5|1833&3;969&4|1220&5|3849&5|165&5|2023&4|1376&5|1220&5|3418&5|2916&5|3827&3|3418&5|3675&3|2393&4|648&4|648&4|2699&4|379&4|3107&5|329&5|2699&4|3107&5|1833&3
969&4|1198&5|923&5|1250&4|3741&5|3022&5|1225&5|121&4|3030&5|750&5|3736&5|2351&5;1231&5|3543&4|2858&4|1175&5|1206&5|2948&4|3543&4|1231&5|3152&3|319&4;969&4|1198&5|923&5|1250&4|3741&5|3022&5|1225&5|121&4|3030&5|750&5|3736&5|2351&5|1231&5|3543&4|2858&4|1175&5|1206&5|2948&4|3543&4|1231&5|3152&3|319&4
1259&4|918&3|912&5|1269&4|1035&3|908&4|2791&4|1259&4|1259&4|1673&3|266&3|2529&4;3097&4|953&4|3097&4|898&5|930&3|3334&4|3334&4|3097&4|3095&4|3097&4;1259&4|918&3|912&5|1269&4|1035&3|908&4|2791&4|1259&4|1259&4|1673&3|266&3|2529&4|3097&4|953&4|3097&4|898&5|930&3|3334&4|3334&4|3097&4|3095&4|3097&4
3911&5|1083&4|1394&5|260&4|3755&5|2361&4|2361&4|34&5|3273&2|2324&4|527&5|3754&4;2355&4|2359&4|2174&3|2762&4|1641&5|608&5|1923&5|1923&5|2716&5|608&5;3911&5|1083&4|1394&5|260&4|3755&5|2361&4|2361&4|34&5|3273&2|2324&4|527&5|3754&4|2355&4|2359&4|2174&3|2762&4|1641&5|608&5|1923&5|1923&5|2716&5|608&5
2085&4|1957&5|2075&4|969&4|3088&4|935&3|1234&5|923&5|2666&2|928&5|1304&5|3819&4;1959&5|2475&2|2076&4|2150&4|1130&3|1958&4|2985&2|1959&5|3679&2|2791&3;2085&4|1957&5|2075&4|969&4|3088&4|935&3|1234&5|923&5|2666&2|928&5|1304&5|3819&4|1959&5|2475&2|2076&4|2150&4|1130&3|1958&4|2985&2|1959&5|3679&2|2791&3
1252&5|1213&5|3753&4|2858&5|924&5|608&5|2396&5|1957&5|151&4|527&5|608&5|910&5;2664&5|1094&5|3090&5|1704&5|3873&5|2664&5|1283&5|903&5|2664&5|3090&5;1252&5|1213&5|3753&4|2858&5|924&5|608&5|2396&5|1957&5|151&4|527&5|608&5|910&5|2664&5|1094&5|3090&5|1704&5|3873&5|2664&5|1283&5|903&5|2664&5|3090&5
2968&3|3552&2|377&4|2872&3|480&4|457&4|2454&4|2138&5|924&5|2288&4|1204&5|1198&5;1294&5|265&5|2791&4|1265&5|1234&4|1500&5|1265&5|2863&4|2396&5|1294&5;2968&3|3552&2|377&4|2872&3|480&4|457&4|2454&4|2138&5|924&5|2288&4|1204&5|1198&5|1294&5|265&5|2791&4|1265&5|1234&4|1500&5|1265&5|2863&4|2396&5|1294&5
3016&3|837&5|1127&4|2355&4|2194&5|837&5|2369&1|1911&4|3424&5|837&5|2394&5|968&4;356&3|3095&5|858&5|923&5|858&5|919&5|923&5|3095&5|923&5|3095&5;3016&3|837&5|1127&4|2355&4|2194&5|837&5|2369&1|1911&4|3424&5|837&5|2394&5|968&4|356&3|3095&5|858&5|923&5|858&5|919&5|923&5|3095&5|923&5|3095&5
1129&4|2959&5|1129&4|1127&3|2336&5|2997&3|3699&4|1374&4|2333&3|2716&5|2407&4|2117&3;2034&3|2640&4|1371&2|2105&5|1676&4|1676&4|780&2|1372&1|1921&4|1372&1;1129&4|2959&5|1129&4|1127&3|2336&5|2997&3|3699&4|1374&4|2333&3|2716&5|2407&4|2117&3|2034&3|2640&4|1371&2|2105&5|1676&4|1676&4|780&2|1372&1|1921&4|1372&1
2628&2|1617&4|858&5|3067&4|1573&2|3555&4|1690&4|3198&4|1580&4|1094&4|307&4|3067&4;1882&3|1676&2|2858&5|1199&5|435&3|1779&4|1779&4|1882&3|1132&5|1882&3;2628&2|1617&4|858&5|3067&4|1573&2|3555&4|1690&4|3198&4|1580&4|1094&4|307&4|3067&4|1882&3|1676&2|2858&5|1199&5|435&3|1779&4|1779&4|1882&3|1132&5|1882&3
1214&5|2785&3|1304&5|1240&2|969&3|1304&5|3710&1|1240&2|3710&1|3710&1|260&5|2366&3;2571&5|2000&5|1287&5|2000&5|2000&5|2571&5|1287&5|2944&5|1201&5|2000&5;1214&5|2785&3|1304&5|1240&2|969&3|1304&5|3710&1|1240&2|3710&1|3710&1|260&5|2366&3|2571&5|2000&5|1287&5|2000&5|2000&5|2571&5|1287&5|2944&5|1201&5|2000&5
3155&3|3578&5|2034&4|2001&4|2997&3|3155&3|434&4|2997&3|3155&3|2628&5|3155&3|589&5;2002&4|3593&3|3113&4|3300&4|3623&5|780&5|3300&4|780&5|3113&4|1587&4;3155&3|3578&5|2034&4|2001&4|2997&3|3155&3|434&4|2997&3|3155&3|2628&5|3155&3|589&5|2002&4|3593&3|3113&4|3300&4|3623&5|780&5|3300&4|780&5|3113&4|1587&4
223&4|1663&5|1136&5|1193&5|2944&5|1304&5|3552&5|223&4|2791&5|1210&5|3210&5|3552&5;2302&4|1125&5|586&5|1963&5|1125&5|597&5|597&5|2302&4|586&5|3451&4;223&4|1663&5|1136&5|1193&5|2944&5|1304&5|3552&5|223&4|2791&5|1210&5|3210&5|3552&5|2302&4|1125&5|586&5|1963&5|1125&5|597&5|597&5|2302&4|586&5|3451&4
2716&5|2505&4|2950&3|2133&4|2949&4|3362&5|1320&3|2153&2|2804&5|3214&4|3791&3|2794&3;2000&5|3766&3|954&5|2324&5|3062&5|1201&5|3255&4|3104&5|3104&5|2363&4;2716&5|2505&4|2950&3|2133&4|2949&4|3362&5|1320&3|2153&2|2804&5|3214&4|3791&3|2794&3|2000&5|3766&3|954&5|2324&5|3062&5|1201&5|3255&4|3104&5|3104&5|2363&4
1562&5|1485&3|1479&4|196&4|1573&5|480&5|2311&5|1590&4|1214&5|2722&5|1291&5|830&4;1090&4|2322&5|1307&5|2118&4|2174&5|1995&4|1266&5|1213&5|3247&3|589&4;1562&5|1485&3|1479&4|196&4|1573&5|480&5|2311&5|1590&4|1214&5|2722&5|1291&5|830&4|1090&4|2322&5|1307&5|2118&4|2174&5|1995&4|1266&5|1213&5|3247&3|589&4
318&3|1046&5|1213&2|588&3|1193&4|515&3|2028&4|1207&4|1046&5|858&4|318&3|1193&4;2324&4|529&4|2020&3|272&3|272&3|1097&5|1259&4|1259&4|2324&4|2324&4;318&3|1046&5|1213&2|588&3|1193&4|515&3|2028&4|1207&4|1046&5|858&4|318&3|1193&4|2324&4|529&4|2020&3|272&3|272&3|1097&5|1259&4|1259&4|2324&4|2324&4
318&3|3811&4|348&3|912&5|3811&4|3751&4|348&3|318&3|912&5|3555&3|318&3|908&4;923&5|2730&5|2020&5|2730&5|2020&5|2020&5|2730&5|2730&5|2730&5|923&5;318&3|3811&4|348&3|912&5|3811&4|3751&4|348&3|318&3|912&5|3555&3|318&3|908&4|923&5|2730&5|2020&5|2730&5|2020&5|2020&5|2730&5|2730&5|2730&5|923&5
2129&1|3581&2|930&3|3118&3|2820&3|2091&2|1952&5|2820&3|2086&2|720&4|2731&5|919&3;2624&5|3947&3|3932&3|1249&4|1250&4|1673&3|1282&2|3910&4|3932&3|1259&4;2129&1|3581&2|930&3|3118&3|2820&3|2091&2|1952&5|2820&3|2086&2|720&4|2731&5|919&3|2624&5|3947&3|3932&3|1249&4|1250&4|1673&3|1282&2|3910&4|3932&3|1259&4
1722&4|10&4|1641&3|1527&4|3175&4|2959&4|1779&4|648&5|1702&3|2053&4|1866&4|88&4;2683&3|1732&4|104&4|1777&3|3100&3|3426&4|2683&3|3100&3|2683&3|3450&4;1722&4|10&4|1641&3|1527&4|3175&4|2959&4|1779&4|648&5|1702&3|2053&4|1866&4|88&4|2683&3|1732&4|104&4|1777&3|3100&3|3426&4|2683&3|3100&3|2683&3|3450&4
2002&4|849&1|2989&3|3699&4|3766&2|1573&5|517&3|42&2|3020&2|172&1|1639&4|1127&4;3100&4|1059&3|31&3|1960&3|2541&3|1727&3|3156&4|2245&4|1960&3|2245&4;2002&4|849&1|2989&3|3699&4|3766&2|1573&5|517&3|42&2|3020&2|172&1|1639&4|1127&4|3100&4|1059&3|31&3|1960&3|2541&3|1727&3|3156&4|2245&4|1960&3|2245&4
1387&4|2288&4|590&2|1258&4|1387&4|2288&4|3660&1|2003&4|253&5|590&2|2867&1|2867&1;1407&4|1529&5|1219&5|1407&4|1529&5|1219&5|1529&5|1407&4|1214&2|1214&2;1387&4|2288&4|590&2|1258&4|1387&4|2288&4|3660&1|2003&4|253&5|590&2|2867&1|2867&1|1407&4|1529&5|1219&5|1407&4|1529&5|1219&5|1529&5|1407&4|1214&2|1214&2
1747&4|3072&4|2359&4|1270&4|728&4|2324&5|2858&4|1270&4|1220&4|1747&4|236&4|3108&5;1689&4|2253&4|2574&4|1689&4|3175&5|2539&4|2253&4|1689&4|1689&4|1689&4;1747&4|3072&4|2359&4|1270&4|728&4|2324&5|2858&4|1270&4|1220&4|1747&4|236&4|3108&5|1689&4|2253&4|2574&4|1689&4|3175&5|2539&4|2253&4|1689&4|1689&4|1689&4
3082&2|2010&5|2023&2|1221&4|3728&3|2023&2|2023&2|908&4|912&3|1252&4|3082&2|1284&5;1080&5|3703&5|3703&5|2859&5|903&4|2186&4|2859&5|2186&4|903&4|1193&3;3082&2|2010&5|2023&2|1221&4|3728&3|2023&2|2023&2|908&4|912&3|1252&4|3082&2|1284&5|1080&5|3703&5|3703&5|2859&5|903&4|2186&4|2859&5|2186&4|903&4|1193&3
541&4|2751&5|1214&5|904&4|2947&4|3198&4|1537&4|3198&4|2028&5|1214&5|318&5|2324&4;608&4|1240&5|2762&4|1036&5|457&5|1674&4|1036&5|457&5|608&4|1200&5;541&4|2751&5|1214&5|904&4|2947&4|3198&4|1537&4|3198&4|2028&5|1214&5|318&5|2324&4|608&4|1240&5|2762&4|1036&5|457&5|1674&4|1036&5|457&5|608&4|1200&5
808&5|3932&5|940&4|1127&5|1127&5|1203&4|924&5|3153&3|3927&5|3937&4|1459&4|3929&3;2896&4|2123&4|2123&4|1200&5|2858&5|1942&5|1225&5|1320&5|631&4|1214&5;808&5|3932&5|940&4|1127&5|1127&5|1203&4|924&5|3153&3|3927&5|3937&4|1459&4|3929&3|2896&4|2123&4|2123&4|1200&5|2858&5|1942&5|1225&5|1320&5|631&4|1214&5
60&1|60&1|2015&2|1525&2|2023&1|2&2|2924&4|2&2|2890&1|2005&4|2140&5|1525&2;589&3|2692&4|1197&5|1240&3|589&3|2571&5|1240&3|858&5|2253&3|2143&4;60&1|60&1|2015&2|1525&2|2023&1|2&2|2924&4|2&2|2890&1|2005&4|2140&5|1525&2|589&3|2692&4|1197&5|1240&3|589&3|2571&5|1240&3|858&5|2253&3|2143&4
468&3|1183&3|3266&5|1999&3|3355&3|1288&5|2770&2|3740&4|1878&2|610&3|1966&4|2001&4;1824&3|3723&3|2025&3|1483&4|3528&3|2700&5|805&4|3489&3|1187&3|2986&4;468&3|1183&3|3266&5|1999&3|3355&3|1288&5|2770&2|3740&4|1878&2|610&3|1966&4|2001&4|1824&3|3723&3|2025&3|1483&4|3528&3|2700&5|805&4|3489&3|1187&3|2986&4
2435&2|800&5|1414&4|3252&2|1291&5|111&5|1673&4|1719&5|2396&4|2243&5|1914&3|2114&4;2600&5|1834&5|117&5|1527&4|68&3|1682&3|647&3|2355&5|508&4|3506&3;2435&2|800&5|1414&4|3252&2|1291&5|111&5|1673&4|1719&5|2396&4|2243&5|1914&3|2114&4|2600&5|1834&5|117&5|1527&4|68&3|1682&3|647&3|2355&5|508&4|3506&3
1269&5|589&5|1535&2|110&5|3682&4|1196&3|2628&3|2791&4|2628&3|2176&5|661&4|1535&2;2657&3|2657&3|1035&5|1580&3|2291&4|1035&5|1965&4|2291&4|2291&4|2657&3;1269&5|589&5|1535&2|110&5|3682&4|1196&3|2628&3|2791&4|2628&3|2176&5|661&4|1535&2|2657&3|2657&3|1035&5|1580&3|2291&4|1035&5|1965&4|2291&4|2291&4|2657&3
2628&1|2288&5|1327&3|2517&3|2288&5|2455&4|1348&5|1350&3|410&3|2550&5|2901&3|1130&2;2149&3|2995&2|1974&4|1988&3|2158&4|1644&4|2719&1|3708&5|3017&4|1988&3;2628&1|2288&5|1327&3|2517&3|2288&5|2455&4|1348&5|1350&3|410&3|2550&5|2901&3|1130&2|2149&3|2995&2|1974&4|1988&3|2158&4|1644&4|2719&1|3708&5|3017&4|1988&3
247&4|3424&4|2804&4|356&4|1079&4|3897&5|1288&5|2997&5|608&5|3849&4|928&5|2858&4;1111&4|1208&4|1300&3|3114&4|1289&4|1873&4|3114&4|1225&4|3819&4|1111&4;247&4|3424&4|2804&4|356&4|1079&4|3897&5|1288&5|2997&5|608&5|3849&4|928&5|2858&4|1111&4|1208&4|1300&3|3114&4|1289&4|1873&4|3114&4|1225&4|3819&4|1111&4
2702&5|1687&1|358&3|2271&4|1992&2|6&3|1586&2|1633&5|802&3|1466&5|3270&3|292&3;882&2|3489&2|748&2|434&2|542&4|1918&3|3436&2|2561&4|2126&2|132&1;2702&5|1687&1|358&3|2271&4|1992&2|6&3|1586&2|1633&5|802&3|1466&5|3270&3|292&3|882&2|3489&2|748&2|434&2|542&4|1918&3|3436&2|2561&4|2126&2|132&1
2791&1|1704&4|3265&4|1961&4|527&5|1080&1|1193&5|2947&5|3173&4|3408&4|2947&5|920&5;1218&4|3740&3|370&1|3868&1|370&1|3740&3|1218&4|370&1|1218&4|1218&4;2791&1|1704&4|3265&4|1961&4|527&5|1080&1|1193&5|2947&5|3173&4|3408&4|2947&5|920&5|1218&4|3740&3|370&1|3868&1|370&1|3740&3|1218&4|370&1|1218&4|1218&4
1206&3|2951&4|1378&3|2950&2|1247&4|1243&5|1580&4|1197&4|2138&4|1247&4|3698&4|1029&1;1223&4|2921&4|1223&4|1127&4|1234&5|1148&4|2922&4|47&5|527&5|2116&2;1206&3|2951&4|1378&3|2950&2|1247&4|1243&5|1580&4|1197&4|2138&4|1247&4|3698&4|1029&1|1223&4|2921&4|1223&4|1127&4|1234&5|1148&4|2922&4|47&5|527&5|2116&2
509&3|3809&3|1580&4|1230&3|1&4|376&3|1912&4|1617&5|920&4|994&3|2700&1|2915&2;1199&3|3566&5|1217&4|2692&5|1767&2|1597&3|2410&2|3893&4|1907&3|3543&2;509&3|3809&3|1580&4|1230&3|1&4|376&3|1912&4|1617&5|920&4|994&3|2700&1|2915&2|1199&3|3566&5|1217&4|2692&5|1767&2|1597&3|2410&2|3893&4|1907&3|3543&2
3608&3|2320&3|2294&4|2793&3|1201&4|1127&3|1193&4|1517&3|3363&5|345&2|3706&3|3421&5;2012&5|420&3|2174&3|147&5|2797&3|2174&3|3107&5|3285&2|2352&5|2174&3;3608&3|2320&3|2294&4|2793&3|1201&4|1127&3|1193&4|1517&3|3363&5|345&2|3706&3|3421&5|2012&5|420&3|2174&3|147&5|2797&3|2174&3|3107&5|3285&2|2352&5|2174&3
2581&4|2722&4|2826&3|2023&4|2706&4|2722&4|3113&3|3113&3|2694&5|912&5|2581&4|3159&5;2987&5|3081&4|3176&4|2700&5|3081&4|3176&4|2701&3|2987&5|2700&5|2701&3;2581&4|2722&4|2826&3|2023&4|2706&4|2722&4|3113&3|3113&3|2694&5|912&5|2581&4|3159&5|2987&5|3081&4|3176&4|2700&5|3081&4|3176&4|2701&3|2987&5|2700&5|2701&3
3724&4|1954&4|1674&4|1172&4|3068&4|1288&4|2243&4|1968&4|2739&4|3019&4|1225&4|1097&4;3478&4|2474&4|3478&4|2290&4|3478&4|3731&4|2344&4|2757&4|2370&4|2750&4;3724&4|1954&4|1674&4|1172&4|3068&4|1288&4|2243&4|1968&4|2739&4|3019&4|1225&4|1097&4|3478&4|2474&4|3478&4|2290&4|3478&4|3731&4|2344&4|2757&4|2370&4|2750&4
1132&5|1193&4|912&5|1788&5|1304&5|912&5|924&5|3054&1|194&4|3471&4|1231&4|2889&1;800&5|2716&4|1959&4|3605&4|1395&5|2716&4|3363&5|1959&4|1959&4|1333&5;1132&5|1193&4|912&5|1788&5|1304&5|912&5|924&5|3054&1|194&4|3471&4|1231&4|2889&1|800&5|2716&4|1959&4|3605&4|1395&5|2716&4|3363&5|1959&4|1959&4|1333&5
922&5|2858&5|3072&4|3897&5|2997&5|922&5|2706&3|481&4|2997&5|3783&5|2707&3|2599&3;3910&5|3911&5|3911&5|3910&5|3893&5|3910&5|3893&5|3911&5|3911&5|3911&5;922&5|2858&5|3072&4|3897&5|2997&5|922&5|2706&3|481&4|2997&5|3783&5|2707&3|2599&3|3910&5|3911&5|3911&5|3910&5|3893&5|3910&5|3893&5|3911&5|3911&5|3911&5
2454&4|1097&3|539&4|260&5|2752&3|1680&1|3108&2|3501&1|1175&3|2010&5|2022&4|1179&5;1921&4|2528&3|2985&5|2706&4|2706&4|674&2|2011&3|2528&3|2706&4|2706&4;2454&4|1097&3|539&4|260&5|2752&3|1680&1|3108&2|3501&1|1175&3|2010&5|2022&4|1179&5|1921&4|2528&3|2985&5|2706&4|2706&4|674&2|2011&3|2528&3|2706&4|2706&4
180&5|1952&5|1569&5|1387&5|3921&5|356&5|3921&5|1569&5|1183&5|3922&5|1183&5|180&5;1393&5|1393&5|2424&5|933&5|1088&5|1088&5|933&5|1101&5|1101&5|1393&5;180&5|1952&5|1569&5|1387&5|3921&5|356&5|3921&5|1569&5|1183&5|3922&5|1183&5|180&5|1393&5|1393&5|2424&5|933&5|1088&5|1088&5|933&5|1101&5|1101&5|1393&5
589&4|2161&3|1077&4|3167&3|942&4|1197&5|2100&4|1086&4|1256&4|111&4|1219&5|2662&3;1036&4|3104&3|3608&3|3868&4|1960&3|1358&3|1090&3|1674&4|1090&3|47&3;589&4|2161&3|1077&4|3167&3|942&4|1197&5|2100&4|1086&4|1256&4|111&4|1219&5|2662&3|1036&4|3104&3|3608&3|3868&4|1960&3|1358&3|1090&3|1674&4|1090&3|47&3
1625&4|3809&2|1665&1|514&4|2160&4|1711&4|517&4|1148&5|551&4|3255&4|2514&1|1644&1;2045&3|885&2|224&4|2094&2|480&5|1015&4|224&4|1702&2|1126&1|733&4;1625&4|3809&2|1665&1|514&4|2160&4|1711&4|517&4|1148&5|551&4|3255&4|2514&1|1644&1|2045&3|885&2|224&4|2094&2|480&5|1015&4|224&4|1702&2|1126&1|733&4
2714&4|3476&4|150&3|2609&4|1527&2|1883&4|2384&5|597&1|3108&4|2424&1|3007&3|373&5;3858&4|520&2|2248&4|3952&4|2&2|3495&4|929&3|3243&3|3949&4|1917&2;2714&4|3476&4|150&3|2609&4|1527&2|1883&4|2384&5|597&1|3108&4|2424&1|3007&3|373&5|3858&4|520&2|2248&4|3952&4|2&2|3495&4|929&3|3243&3|3949&4|1917&2
