item_id;vectors
1251;-0.41761804|-0.31469128|0.0009842981|-0.39634296|-0.45567417|-0.2547552|0.18545942|-0.12902622|-0.36315522|0.42678398|0.52622044|0.49016914|-0.49397063|0.31434515|0.30337957|-0.20146717|0.31566244|0.29533887|0.4145975|0.281083|0.40814948|-0.26626298|-0.23261407|-0.42942983|-0.35615477|0.48080286|-0.6025599|-0.10844557|0.23297456|-0.34718812|0.3455686|0.43318743|0.38521835|-0.33747256|-0.590712|0.2971484|0.37966454|0.26617038|-0.35476333|0.13454974|-0.09059334|-0.31396013|0.2982461|-0.25605276|-0.42310685|-0.07625413|-0.35028377|-0.47956225|-0.39386663|-0.44452953|0.5188552|-0.23372182|-0.12950769|-0.32822394|-0.474664|0.07405108|0.3027082|0.055093434|0.44214386|0.2589926|-0.01728557|-0.41828346|-0.026231155|0.46490765|-0.36542857|0.44823402|0.13655496|-0.14584243|0.52279234|0.27328655|0.29802293|0.14459871|-0.311066|0.09276872|0.42664638|0.2986564|0.04248321|0.37392125|0.41763338|-0.104943655|0.4143264|-0.42834175|-0.5443732|-0.281253|-0.43627036|0.25458956|-0.37261873|0.32314897|0.39889684|0.13158983|0.15947272|0.55815476|-0.11102928|-0.4444614|-0.41158813|0.38070792|-0.5371285|0.334762|0.4143055|0.29271924
1252;-0.41095138|-0.2389227|0.0055396594|-0.3189767|-0.32189682|-0.23540273|0.38905916|-0.2527188|-0.35701594|0.4785172|0.3107801|0.38555077|-0.3404293|0.3430422|0.30767512|-0.15113503|0.28052527|0.13307655|0.47662857|0.3586563|0.37018764|-0.20887801|-0.2881544|-0.2328956|-0.4377661|0.46499205|-0.41190708|-0.2335461|0.46910012|-0.45087126|0.2966723|0.4403224|0.40423873|-0.4539884|-0.43042636|0.17374972|0.46627173|0.3115667|-0.18887433|0.23046497|0.037680626|-0.21147782|0.3166983|-0.32765144|-0.41698518|0.14028826|-0.22752765|-0.58733875|-0.35063216|-0.48713732|0.44207692|-0.1691635|-0.17517811|-0.281873|-0.43789694|0.28749892|0.30405048|0.01996781|0.45515049|0.2538187|0.016116891|-0.48984915|0.063204125|0.32123235|-0.37709522|0.30193585|0.26117906|-0.19230892|0.5058297|0.3772084|0.29444093|0.20829825|-0.2424579|0.24218462|0.31888327|0.22558537|0.12958214|0.4472024|0.38583964|-0.030778028|0.32120043|-0.33260316|-0.48901802|-0.23882881|-0.30936828|0.31124482|-0.44606835|0.25721496|0.29392767|0.24884383|0.20009923|0.5644259|-0.040271856|-0.4132342|-0.44936556|0.3592655|-0.4544386|0.22232656|0.40131286|0.36648282
1253;-0.61067605|-0.0612901|-0.11878434|-0.33318153|-0.46774128|-0.3081986|0.23340608|-0.1889751|-0.5453558|0.47521716|0.39752033|0.16319673|-0.3865227|0.35317737|0.22859894|-0.29034984|0.19449162|-0.009748071|0.21672398|0.456685|0.423787|-0.45300862|-0.21337701|-0.29094368|-0.49456075|0.4286756|-0.39878815|-0.20300303|0.58091736|-0.68314743|0.29208702|0.2672292|0.5178047|-0.382178|-0.52456033|0.25098744|0.527666|0.1498129|-0.25679374|-0.033938482|-0.04983045|-0.38030383|0.40031657|-0.24734461|-0.4995659|-0.17301898|-0.24593809|-0.5585447|-0.3120054|-0.5280406|0.5303946|-0.24190359|0.0497976|-0.3509989|-0.4384509|0.18194854|0.39796525|0.038279235|0.39847624|0.15108088|-0.071048|-0.5431764|0.063431226|0.25915754|-0.46291596|0.08565295|0.266748|-0.24074432|0.40703133|0.35028157|0.26916274|0.03254451|-0.3015216|0.18085599|0.3484215|0.36790216|-0.02539286|0.513361|0.32208613|-0.14319184|0.46847817|-0.51598155|-0.54734343|-0.39752597|-0.32786325|0.1682725|-0.41490832|0.18977574|0.5865522|0.13018301|-0.033344492|0.60232556|-0.09495233|-0.32873085|-0.38041013|0.48493573|-0.5720818|0.32441568|0.55095124|0.25824565
1254;-0.3188554|-0.15624388|-0.021940049|-0.41391873|-0.44342712|-0.2929756|0.34126875|-0.1909261|-0.43245876|0.46180543|0.2524209|0.23815665|-0.42721903|0.38148317|0.3529625|-0.13604623|0.25919536|0.08978015|0.29535547|0.22097608|0.3204478|-0.22307368|-0.26318043|-0.3523984|-0.4297921|0.3880646|-0.48582023|-0.1470437|0.46979415|-0.46193346|0.4532413|0.45504656|0.4646401|-0.40880737|-0.51425576|0.22961593|0.43368262|0.26578864|-0.23991299|0.16550623|0.089350365|-0.25552893|0.25738364|-0.29911458|-0.32434487|0.0046521723|-0.26229104|-0.5348089|-0.32071936|-0.33855218|0.47715637|-0.04264231|-0.050493773|-0.31448773|-0.5300627|0.017684408|0.39604002|0.03869171|0.41127223|0.21698469|-0.14419158|-0.46749276|-0.00868386|0.49954814|-0.26734138|0.33062017|0.09805508|-0.20021927|0.49674645|0.24230716|0.20979933|0.22014481|-0.33917788|0.045515895|0.24349214|0.2500843|0.12149906|0.3569197|0.37182817|-0.1859627|0.3238318|-0.35269147|-0.61515874|-0.22619174|-0.3341563|0.18239094|-0.3930382|0.2858835|0.35171732|0.22499159|0.12712656|0.50192344|-0.029014705|-0.45279497|-0.36602077|0.4148638|-0.40300485|0.28095722|0.42823792|0.10308686
1255;-0.46105114|-0.3204191|-0.025688171|-0.4333924|-0.41882062|-0.21927094|0.37903643|-0.25736725|-0.42735043|0.46862924|0.2730356|0.42530113|-0.3563524|0.3812444|0.35724908|-0.18557557|0.28126422|0.089942396|0.46483043|0.2981207|0.3971923|-0.32879964|-0.22602604|-0.33860293|-0.49845365|0.49363708|-0.46670488|-0.22551471|0.50313866|-0.5280059|0.39343646|0.3787562|0.43339223|-0.3197721|-0.45982134|0.20097637|0.4642967|0.35111904|-0.26476142|0.16005136|-0.04521466|-0.31342837|0.33718497|-0.2933668|-0.36925307|-0.016142845|-0.24359877|-0.5379447|-0.32441744|-0.43892705|0.51053977|-0.13602717|0.041990932|-0.34676477|-0.4140483|0.11789355|0.23536088|0.11062505|0.40326408|0.30074388|-0.051717073|-0.49567452|-0.072427474|0.38242543|-0.3334599|0.29128885|0.22029175|-0.13587013|0.47579676|0.28840482|0.2672748|0.17157644|-0.2651629|0.20208347|0.33717206|0.2686049|0.21073827|0.3326437|0.41955546|-0.096982375|0.320973|-0.39565045|-0.5008495|-0.25933155|-0.3268515|0.15780453|-0.41914946|0.23555475|0.38218904|0.23616678|0.048430912|0.5775874|-0.009362612|-0.37898186|-0.48899725|0.48980218|-0.48532534|0.2698649|0.43002602|0.26206145
1256;-0.3248183|-0.25647157|0.016217839|-0.31848916|-0.49053288|-0.30433336|0.3318224|-0.26066917|-0.35757294|0.44323605|0.34704846|0.36644205|-0.34351984|0.35880718|0.39584652|-0.18183114|0.22179163|0.10525122|0.3851761|0.2187143|0.3621226|-0.2700688|-0.2333952|-0.3839224|-0.48232818|0.43519044|-0.5068874|-0.16950707|0.4700348|-0.43076056|0.39911717|0.48090342|0.40342838|-0.4640396|-0.52715605|0.196092|0.4692168|0.3145955|-0.22502877|0.18572383|-0.020239092|-0.32566568|0.3552274|-0.35319674|-0.43986297|0.03952729|-0.24672191|-0.5079479|-0.3047045|-0.3947514|0.40487516|-0.2642932|-0.036928877|-0.30706915|-0.4551432|0.10255224|0.23839447|0.08086799|0.45574468|0.34913248|-0.1006618|-0.52165693|0.03541507|0.3607457|-0.37863198|0.33205724|0.2697035|-0.119995445|0.4672593|0.3687204|0.22049728|0.107787944|-0.3158653|0.22761124|0.335569|0.25794578|0.08109963|0.34336635|0.4922536|-0.14354213|0.27690077|-0.36133394|-0.49312162|-0.23660138|-0.25939792|0.1554872|-0.3953317|0.21374771|0.30575415|0.18441495|0.16327317|0.45188048|-0.0021508299|-0.47552082|-0.53891546|0.4293385|-0.4288651|0.24836598|0.47472712|0.2913248
1257;-0.54811174|-0.22347593|0.05218845|-0.24201731|-0.5752958|-0.2320177|0.29572555|-0.32264465|-0.36201108|0.55687976|0.1989063|0.4221009|-0.5199529|0.36677548|0.29698458|-0.089396134|0.16442554|0.1971742|0.3274594|0.5512587|0.46896526|-0.47506574|-0.18470357|-0.3241188|-0.5887745|0.42377922|-0.48571596|-0.25813967|0.5095147|-0.67194074|0.4608038|0.41074076|0.47454047|-0.49397656|-0.5683098|0.348676|0.5770483|0.28994322|-0.1638501|0.15188551|0.1330441|-0.31196213|0.39311674|-0.2119202|-0.59434164|-0.05977846|-0.32871136|-0.63331765|-0.35653964|-0.57328415|0.5193665|-0.074844226|0.008474562|-0.40551206|-0.63120645|0.13317704|0.40297732|0.1383858|0.34181744|0.32688728|0.046388153|-0.6229234|0.041485056|0.44380164|-0.43960327|0.34997636|0.24183746|-0.1048489|0.37234226|0.084433034|0.34917238|0.40086675|-0.4705522|0.17347294|0.3485759|0.32899466|0.15937626|0.5121194|0.45585877|-0.19292635|0.4121853|-0.38281053|-0.59694785|-0.45159367|-0.48078522|0.32659155|-0.39329687|0.3935674|0.29415816|0.25420475|0.082813025|0.40916947|-0.13472557|-0.39114597|-0.5351331|0.57281|-0.55822283|0.31083226|0.5010203|0.07551186
1258;-0.6204928|-0.18827689|0.014166657|-0.4265824|-0.5167829|-0.21003132|0.29750425|-0.3970031|-0.49205706|0.42648077|0.030656338|0.2325018|-0.39824298|0.45264888|0.30207372|-0.036020905|-0.062112898|0.2516706|0.37816703|0.22551906|0.5517063|-0.44630834|-0.33418414|-0.2604926|-0.60200626|0.56792796|-0.6252409|0.05535738|0.1317837|-0.6055524|0.32756433|0.45665613|0.5929829|-0.14947177|-0.64429533|0.24187572|0.67462903|0.60149413|-0.012702733|0.111924544|0.002519954|-0.39702445|0.34706345|-0.47018036|-0.24766666|-0.14867711|-0.14480035|-0.38866103|-0.40527907|-0.60980976|0.6272522|-0.23827651|0.03418042|-0.1421091|-0.31351286|0.16330189|0.293404|0.04616179|0.69323313|0.34534127|-0.24223153|-0.5542853|-0.014878683|0.66670334|-0.2339318|0.09261623|0.22369583|-0.102065824|0.30987418|0.21167946|0.12581186|0.26829243|-0.10659927|0.124541394|0.55445004|0.3523797|-0.25507927|0.03344354|0.2500968|-0.07944347|0.46020168|-0.5906052|-0.34680903|-0.21448164|-0.34970367|0.23836993|-0.08274484|0.21399274|0.3873991|0.1847097|-0.048874155|0.26043677|-0.059132747|-0.32521367|-0.32258895|0.35019368|-0.3681417|0.5052003|0.38426918|-0.00850524
1259;-0.42399248|-0.19784597|0.0650454|-0.332318|-0.38472515|-0.19200557|0.17703018|-0.20878045|-0.5141647|0.4655701|0.33410805|0.32206315|-0.46871948|0.33858353|0.400685|-0.030661076|0.1456947|0.2646815|0.5628747|0.2682396|0.42359167|-0.4879191|-0.06456259|-0.37848964|-0.46868896|0.5329282|-0.35387957|-0.32468733|0.5196688|-0.5136924|0.4265033|0.42556807|0.40769255|-0.4568245|-0.5873496|0.15795931|0.52960527|0.3573359|-0.2661093|0.31972218|-0.019013397|-0.41017476|0.3550098|-0.28010333|-0.38298064|0.13926059|-0.13120157|-0.4791039|-0.33990481|-0.43894297|0.5114121|-0.12158625|-0.16794698|-0.34318677|-0.48020545|0.0720465|0.3547011|0.16280979|0.660432|0.1388694|0.060453106|-0.5705705|0.09245606|0.38369498|-0.3427529|0.27678996|0.22024757|-0.15227565|0.5304641|0.5074479|0.22941126|0.22148938|-0.18645288|0.20650055|0.32650676|0.4304335|0.003749907|0.19010338|0.24027097|-0.12235459|0.33508956|-0.3815497|-0.5970488|-0.23404464|-0.41071495|0.27907535|-0.4500027|0.17916772|0.34382242|0.30633724|0.11532519|0.56764394|0.115660325|-0.36418512|-0.45764175|0.4354294|-0.50262475|0.3368798|0.39839268|0.16001406
1260;-0.462849|-0.16733721|0.0067123696|-0.2844423|-0.3422435|-0.36723414|0.26532108|-0.28370816|-0.44415933|0.41068795|0.4552597|0.37619582|-0.36190078|0.42300096|0.46500117|-0.20877232|0.2805545|0.033058852|0.49816743|0.26225156|0.40741155|-0.28393537|-0.21860963|-0.408447|-0.44315767|0.42480022|-0.55079925|-0.24441023|0.488207|-0.60375667|0.37936532|0.5022666|0.40276527|-0.37851402|-0.6477512|0.22423604|0.44607848|0.26973012|-0.1747179|0.25635228|0.18622093|-0.37754875|0.3820017|-0.42812696|-0.44907084|-0.0040640905|-0.32729444|-0.5145122|-0.40576816|-0.49512705|0.52021253|-0.23690246|-0.08569932|-0.32721034|-0.4493083|-0.032971695|0.36071187|-0.013133056|0.531403|0.18942267|0.035271805|-0.49769548|0.07603114|0.34701356|-0.45402408|0.3321456|0.25448948|-0.16341053|0.5613689|0.2720769|0.17800313|0.35878193|-0.27602232|0.26828966|0.34247845|0.35320184|0.09304269|0.32474625|0.41343725|-0.1386904|0.36526474|-0.49451146|-0.59926474|-0.23976152|-0.39627957|0.19271016|-0.36017346|0.20730281|0.45292324|0.18533579|0.1801194|0.5442683|-0.08166739|-0.40081605|-0.44172394|0.48014468|-0.47571337|0.30935633|0.41516787|0.21701014
1261;-0.5044793|-0.25594085|0.020222953|-0.31915253|-0.4595227|-0.3748155|0.17701952|-0.28351766|-0.43907642|0.42225876|0.36858594|0.3624565|-0.3215364|0.3964665|0.5134987|-0.21337765|0.42803943|0.21743932|0.40239137|0.3422861|0.32815373|-0.47217453|-0.31537|-0.42298314|-0.4357935|0.5402903|-0.58635736|-0.32799828|0.5730227|-0.56054056|0.4517553|0.4992687|0.49905643|-0.36140475|-0.5546585|0.21167134|0.46665946|0.29159123|-0.2183611|0.39293563|0.076233484|-0.32865065|0.35106808|-0.37567547|-0.5329245|-0.0826935|-0.3114827|-0.52077365|-0.29859054|-0.44696704|0.5046272|-0.3178683|-0.10991418|-0.3114404|-0.41927212|0.019388858|0.29645798|0.010478914|0.641417|0.36296755|-0.06947707|-0.5146794|-0.054427586|0.39819372|-0.38253912|0.20401114|0.10140806|-0.16619143|0.47380906|0.21529138|0.29227614|0.22456531|-0.28860655|0.13980536|0.4875279|0.47649503|0.091475315|0.30786273|0.4509781|-0.13349746|0.36905074|-0.47454244|-0.65812933|-0.20845608|-0.45491216|0.2782837|-0.37540054|0.23161103|0.45648706|0.0955278|0.2540189|0.54569465|-0.15595232|-0.39286304|-0.42944825|0.48093534|-0.5545556|0.3062935|0.5462253|0.19183172
1262;-0.49228072|-0.32437763|0.037557643|-0.3287924|-0.5635322|-0.21734607|0.19118658|-0.1856974|-0.46043247|0.6281073|0.5083939|0.35987628|-0.5203754|0.23851474|0.42198077|-0.14943528|0.2584918|0.18777624|0.38340697|0.23626466|0.3938358|-0.35620555|-0.28549737|-0.34319842|-0.50060695|0.39646968|-0.6932577|-0.044394195|0.48081714|-0.6001277|0.30543286|0.5043733|0.3527475|-0.4666148|-0.6280149|0.2872863|0.414145|0.48167366|-0.19887935|0.1412388|-0.025954947|-0.3107773|0.25600988|-0.338908|-0.30590606|-0.08338243|-0.4302927|-0.5775741|-0.32086003|-0.47073415|0.48975083|-0.3907029|-0.06278358|-0.3130443|-0.39326784|0.044114433|0.2576476|0.04248762|0.7025882|0.36890474|-0.07450749|-0.5486901|0.08937156|0.457913|-0.44748828|0.33178562|0.19214939|-0.07195011|0.49816146|0.24805063|0.26647413|0.13693658|-0.31327567|0.10593242|0.2922845|0.39816532|0.19259568|0.20531781|0.48720735|0.049206734|0.32499468|-0.46143916|-0.53159034|-0.24008751|-0.37053552|0.36138883|-0.40983784|0.36695957|0.46241197|0.30650452|0.100620106|0.6442206|0.037055638|-0.47981232|-0.4746671|0.4113167|-0.54442084|0.3550883|0.3858701|0.347686
1263;-0.6623861|-0.24992476|0.057503402|-0.7126199|-0.53264743|-0.20201704|0.27119446|-0.025041372|-0.4461364|0.57486707|0.43870884|0.30617937|-0.27879664|0.14541018|0.25865176|-0.28757608|0.49928695|-0.001679644|0.46285963|0.3425787|0.3810482|-0.3302144|-0.44222668|-0.34150064|-0.4558748|0.37553176|-0.7074293|-0.44079912|0.38512263|-0.5603406|0.25742197|0.4538406|0.54366213|-0.5193877|-0.68437076|0.35524216|0.30359|0.40732467|-0.20251292|0.20825453|0.27403277|-0.45857462|0.38073915|-0.53842|-0.46457317|-0.09699898|-0.1307809|-0.46686876|-0.2920826|-0.5043796|0.48474163|-0.06912439|-0.20925191|-0.46505618|-0.35275996|-0.046547502|0.36455137|0.028374586|0.4364823|0.37963378|-0.21884957|-0.46618298|-0.13171351|0.22294015|-0.4184858|0.4925661|0.36193007|-0.42255166|0.6664085|0.23266992|0.43127483|0.26695886|-0.07983494|0.3673017|0.25712866|0.24242029|0.3188924|0.30000448|0.5584404|-0.23479924|0.40138218|-0.5505952|-0.6162876|-0.24497737|-0.2805916|0.5429634|-0.3365696|0.21795285|0.3206496|0.2846344|0.21757285|0.55577844|-0.17720082|-0.28171444|-0.20693386|0.26877087|-0.55176944|0.40727055|0.4094859|0.13259411
1264;-0.30185425|-0.3558502|-0.10000615|-0.5344319|-0.48741695|-0.2528624|0.3364035|-0.1616736|-0.46070743|0.35775158|0.36537823|0.35087305|-0.34083128|0.2690184|0.29457548|-0.078409664|0.120911315|0.08211139|0.47578937|0.19799611|0.5041195|-0.14265995|-0.04936625|-0.33362314|-0.4426622|0.44674438|-0.5219547|-0.1548399|0.26668566|-0.43342432|0.17091525|0.39245015|0.2412934|-0.23604655|-0.56394565|0.16861513|0.29852906|0.57288545|-0.29833692|0.0013761073|-0.012066621|-0.46191025|0.16140766|-0.43606085|-0.1837966|-0.14072125|-0.3780824|-0.3705801|-0.27949572|-0.29398447|0.26057315|0.20536496|0.12859091|-0.45695704|-0.53761905|0.09865059|0.45048997|0.2048459|0.3653006|0.3500998|0.11535287|-0.5885532|-0.14627942|0.22794363|-0.2846748|0.13030343|0.21647252|-0.33113638|0.34254813|0.30444098|0.19461265|0.042828143|-0.310659|0.23540457|0.058739185|0.025744796|0.011610307|0.2436006|0.2121606|0.1398228|0.42098954|-0.31738493|-0.5349977|-0.36218736|-0.32576835|0.08435391|-0.12875068|0.16715267|0.29191542|0.15948206|0.20048591|0.59534776|0.087883905|-0.58812964|-0.37193277|0.324454|-0.32283875|0.021132141|0.36943513|0.23413312
1265;-0.542343|-0.17671946|0.050789878|-0.66013443|-0.43648517|-0.34654164|0.20909071|-0.42907155|-0.36844242|0.32089266|0.36811674|0.45202035|-0.36496818|0.50381285|0.4680413|-0.07189724|0.1371514|0.30403322|0.53778476|0.3146286|0.35372066|-0.44787243|-0.15466362|-0.30508393|-0.4575538|0.39220113|-0.47056466|-0.25992256|0.4298302|-0.50001925|0.26578552|0.40829983|0.64753354|-0.37171364|-0.4549183|0.2995128|0.38934278|0.25512946|-0.39951876|0.18532315|-0.018559776|-0.30672035|0.42695883|-0.46176428|-0.4061329|0.1629816|-0.31892294|-0.4483282|-0.3994684|-0.4932031|0.5392891|-0.06926347|-0.24795114|-0.20681757|-0.5281554|0.13076936|0.2979727|0.1130593|0.5151546|0.26985893|-0.17121057|-0.38950694|0.096542254|0.46290526|-0.36803758|0.43779632|0.19697818|-0.2205725|0.49118504|0.31839663|0.21156207|0.28957915|-0.34251276|0.108782105|0.4918502|0.1843116|0.2551812|0.46399006|0.5178294|-0.040767074|0.27870715|-0.2711999|-0.5586705|-0.22421551|-0.4770024|0.1821533|-0.48550323|0.23209906|0.43730497|0.15514353|0.25160682|0.4812888|-0.06353435|-0.305723|-0.40238178|0.5928893|-0.4921066|0.38878858|0.3678267|0.41499698
1266;-0.47635034|-0.23819397|0.03981572|-0.47198164|-0.451516|-0.39872417|0.32841897|-0.3443298|-0.48992923|0.4456878|0.43942523|0.39919236|-0.487484|0.44858772|0.3356206|-0.14098781|0.2619362|0.08983226|0.48105973|0.32568014|0.42400452|-0.3308287|-0.37020087|-0.30168015|-0.5260437|0.39345807|-0.35321328|-0.18192774|0.47579134|-0.5663368|0.38743868|0.3518102|0.49167365|-0.39656097|-0.73965216|0.25814417|0.46330076|0.28968048|-0.23277391|0.23657721|0.095405415|-0.36984476|0.40222135|-0.24582759|-0.39822176|-0.09997851|-0.29568097|-0.422889|-0.45209387|-0.45362407|0.3862759|-0.22000413|-0.06785416|-0.47434896|-0.4462963|0.16063455|0.31601933|0.024417564|0.39702886|0.31257913|-0.07079901|-0.5648362|0.09032699|0.35034934|-0.46228367|0.4098214|0.21765229|-0.26970464|0.46006712|0.3009687|0.32003203|0.16966543|-0.4702593|0.25029066|0.29692048|0.36815006|0.08810236|0.46360332|0.4864676|-0.124873444|0.35285407|-0.36331257|-0.6108273|-0.2987301|-0.32476476|0.1822562|-0.39243332|0.20268434|0.41061118|0.21256386|0.14092565|0.57946193|-0.01689079|-0.46556202|-0.40667123|0.49834132|-0.45411545|0.22348782|0.44729528|0.27144602
1267;-0.4541821|-0.18770523|0.02817846|-0.37611058|-0.49740285|-0.2960042|0.159161|-0.22317508|-0.4942009|0.4366223|0.44118276|0.37440142|-0.39281213|0.36595905|0.31991488|-0.16590388|0.2758952|0.22113247|0.43106994|0.34947887|0.3597174|-0.38802773|-0.16655155|-0.22444603|-0.48391637|0.42543277|-0.47841603|-0.13842636|0.44534105|-0.4727393|0.44240665|0.36355585|0.46063137|-0.30468342|-0.56762195|0.2759517|0.55282235|0.37313974|0.0005978197|0.1849765|-0.039673626|-0.26545116|0.36683097|-0.35176596|-0.2051599|-0.109976396|-0.27568555|-0.4263432|-0.30690184|-0.45056468|0.55624354|-0.22278172|-0.0949595|-0.40668476|-0.48259038|0.17777476|0.34212738|0.045814913|0.47717145|0.28158164|-0.007903554|-0.3870096|0.11840176|0.16919468|-0.2663833|0.21489385|0.123501465|-0.16461885|0.5131348|0.34723336|0.1835616|0.17527093|-0.24661961|0.2495926|0.32789257|0.28867316|0.038564615|0.33939612|0.36716887|-0.13829523|0.4979612|-0.34370765|-0.54236346|-0.3114275|-0.27093056|0.14607549|-0.51101494|0.22962487|0.3648689|0.28456292|-0.010784164|0.5035763|-0.0252449|-0.53611284|-0.53622013|0.32164675|-0.38259852|0.12926908|0.27748168|0.0771544
1268;-0.57465947|-0.16708513|0.0659969|-0.4818397|-0.4696603|-0.35694176|0.2534817|-0.21042565|-0.3965416|0.50921863|0.6709154|0.43302777|-0.45735237|0.31561834|0.39707425|-0.13195649|0.4042464|0.25106782|0.6056475|0.20268638|0.44341058|-0.36722144|-0.34785277|-0.29926106|-0.5833323|0.34963858|-0.49228427|-0.48834997|0.42429218|-0.4921166|0.5083235|0.44179797|0.49300703|-0.47459602|-0.67755747|0.1540901|0.42637384|0.38364348|-0.27234495|0.2954024|0.01963773|-0.4290779|0.3472539|-0.4140173|-0.35674384|-0.0031271577|-0.3834252|-0.5260239|-0.46808118|-0.3865181|0.5573883|-0.16310388|-0.010658845|-0.3382065|-0.48473382|0.17732431|0.37928635|0.045119394|0.7256013|0.457821|-0.038243532|-0.5693747|0.06285933|0.2294851|-0.3983689|0.28835505|0.3042848|-0.2416063|0.44419685|0.3429209|0.34202924|0.21996817|-0.4122805|0.157937|0.40595114|0.2622875|0.112223685|0.33915305|0.4662038|-0.045979254|0.5010324|-0.52354497|-0.58016956|-0.31589815|-0.4298355|0.15374827|-0.546987|0.37100682|0.53213716|0.2228833|-0.0019945651|0.7625737|-0.13398072|-0.4479929|-0.40478647|0.5347653|-0.51762366|0.4122074|0.5707805|0.16874617
1269;-0.52326775|-0.2300858|-0.031385884|-0.39514259|-0.4546197|-0.3201685|0.38334525|-0.24984093|-0.3642345|0.5247314|0.4706986|0.3477914|-0.5125455|0.35459912|0.36401838|-0.16107395|0.19684865|0.13358869|0.5451195|0.294237|0.46073595|-0.3335437|-0.30745906|-0.31144917|-0.45585492|0.3843429|-0.36574483|-0.23445341|0.4553894|-0.38978162|0.2877278|0.4552524|0.32323617|-0.41604397|-0.62934184|0.31246907|0.3434146|0.23338643|-0.11005902|0.16159919|0.17787428|-0.3207594|0.32757545|-0.39002898|-0.28857026|-0.14542635|-0.24858567|-0.45714065|-0.34622383|-0.38266146|0.43285173|-0.23765852|0.1111318|-0.30148962|-0.4414248|0.000245817|0.30180773|0.05889724|0.58176804|0.39422703|-0.10761988|-0.39938107|0.08779556|0.2483035|-0.47492543|0.36541852|0.22264771|-0.15753902|0.5466449|0.293432|0.2564796|0.21065451|-0.3672897|0.33218375|0.39244887|0.20853978|0.29284823|0.47806567|0.44335023|-0.06918226|0.42514765|-0.3523851|-0.46700037|-0.28757608|-0.40121746|0.1252799|-0.36956307|0.28346446|0.4815397|0.17627183|0.13584976|0.5040052|-0.0081399605|-0.46198267|-0.508563|0.42957348|-0.43614095|0.4088277|0.5274513|0.38414395
