state;action_reward;n_state
50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5;51971&5|51971&5|51971&5|51971&5|51971&5|51971&5|51971&5|51971&5|51971&5|51971&5;50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|50125&5|51971&5|51971&5|51971&5|51971&5|51971&5|51971&5|51971&5|51971&5|51971&5|51971&5
20053&4|35809&2|23337&4|31321&4|29384&5|30941&4|23337&4|23337&4|70664&3|22091&4|63275&4|69776&4;128&5|39086&4|74393&5|55515&4|39086&4|40264&3|58757&4|38773&3|38773&3|34849&4;20053&4|35809&2|23337&4|31321&4|29384&5|30941&4|23337&4|23337&4|70664&3|22091&4|63275&4|69776&4|128&5|39086&4|74393&5|55515&4|39086&4|40264&3|58757&4|38773&3|38773&3|34849&4
41312&5|34540&3|46539&4|26585&5|41312&5|41312&5|26585&5|34223&4|19397&5|46539&4|38178&4|41312&5;49648&4|49648&4|43775&3|52979&3|43775&3|49648&4|49648&4|52434&4|43775&3|52979&3;41312&5|34540&3|46539&4|26585&5|41312&5|41312&5|26585&5|34223&4|19397&5|46539&4|38178&4|41312&5|49648&4|49648&4|43775&3|52979&3|43775&3|49648&4|49648&4|52434&4|43775&3|52979&3
35869&5|828&5|74825&3|63755&5|2303&3|73966&3|78660&3|74825&3|73427&5|78568&3|78660&3|36472&5;41229&5|38409&5|56843&5|68421&5|40659&4|40659&4|37349&2|56843&5|37349&2|38409&5;35869&5|828&5|74825&3|63755&5|2303&3|73966&3|78660&3|74825&3|73427&5|78568&3|78660&3|36472&5|41229&5|38409&5|56843&5|68421&5|40659&4|40659&4|37349&2|56843&5|37349&2|38409&5
53996&5|56940&5|7205&5|55040&5|6814&5|59147&5|50636&5|4559&5|50636&5|16621&5|55040&5|19660&5;8080&5|74403&5|22648&3|59140&5|70080&5|59140&5|74403&5|38555&5|8080&5|9655&5;53996&5|56940&5|7205&5|55040&5|6814&5|59147&5|50636&5|4559&5|50636&5|16621&5|55040&5|19660&5|8080&5|74403&5|22648&3|59140&5|70080&5|59140&5|74403&5|38555&5|8080&5|9655&5
63411&4|63411&4|4415&1|4415&1|63411&4|4415&1|63411&4|4415&1|63411&4|63411&4|4415&1|63411&4;10554&4|10554&4|10554&4|10554&4|10554&4|10554&4|10554&4|10554&4|10554&4|10554&4;63411&4|63411&4|4415&1|4415&1|63411&4|4415&1|63411&4|4415&1|63411&4|63411&4|4415&1|63411&4|10554&4|10554&4|10554&4|10554&4|10554&4|10554&4|10554&4|10554&4|10554&4|10554&4
47591&4|49740&5|38578&5|51600&5|48769&5|47250&3|44929&5|42484&5|7797&5|47591&4|49046&1|38009&5;52458&2|5801&5|52935&2|5801&5|52458&2|52935&2|53176&5|52948&2|5801&5|53032&3;47591&4|49740&5|38578&5|51600&5|48769&5|47250&3|44929&5|42484&5|7797&5|47591&4|49046&1|38009&5|52458&2|5801&5|52935&2|5801&5|52458&2|52935&2|53176&5|52948&2|5801&5|53032&3
46780&5|63252&3|63252&3|4200&5|36723&4|53386&5|4200&5|63252&3|36723&4|46780&5|21770&5|4538&5;5155&5|4899&5|5155&5|4899&5|5155&5|4899&5|4899&5|5155&5|4899&5|5155&5;46780&5|63252&3|63252&3|4200&5|36723&4|53386&5|4200&5|63252&3|36723&4|46780&5|21770&5|4538&5|5155&5|4899&5|5155&5|4899&5|5155&5|4899&5|4899&5|5155&5|4899&5|5155&5
9327&4|70670&5|14570&5|31767&4|26853&5|9327&4|63534&5|27866&5|26853&5|23236&4|4474&5|31164&2;45380&5|22630&4|34136&4|2474&4|47338&5|34136&4|39294&5|46048&3|45650&3|45650&3;9327&4|70670&5|14570&5|31767&4|26853&5|9327&4|63534&5|27866&5|26853&5|23236&4|4474&5|31164&2|45380&5|22630&4|34136&4|2474&4|47338&5|34136&4|39294&5|46048&3|45650&3|45650&3
57027&5|57027&5|59641&4|57027&5|57027&5|59641&4|59641&4|57027&5|59641&4|59641&4|57027&5|59641&4;26448&5|26448&5|26448&5|26448&5|26448&5|26448&5|26448&5|26448&5|26448&5|26448&5;57027&5|57027&5|59641&4|57027&5|57027&5|59641&4|59641&4|57027&5|59641&4|59641&4|57027&5|59641&4|26448&5|26448&5|26448&5|26448&5|26448&5|26448&5|26448&5|26448&5|26448&5|26448&5
22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5;46008&5|46008&5|46008&5|46008&5|46008&5|46008&5|46008&5|46008&5|46008&5|46008&5;22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|22771&5|46008&5|46008&5|46008&5|46008&5|46008&5|46008&5|46008&5|46008&5|46008&5|46008&5
48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5;49877&5|49877&5|49877&5|49877&5|49877&5|49877&5|49877&5|49877&5|49877&5|49877&5;48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|48156&5|49877&5|49877&5|49877&5|49877&5|49877&5|49877&5|49877&5|49877&5|49877&5|49877&5
10554&5|49777&4|6338&5|10554&5|41101&5|67302&5|48867&5|48095&4|10554&5|5084&5|44943&5|49777&4;27804&5|25263&5|25263&5|6868&5|77524&5|76561&5|27804&5|27804&5|6868&5|77524&5;10554&5|49777&4|6338&5|10554&5|41101&5|67302&5|48867&5|48095&4|10554&5|5084&5|44943&5|49777&4|27804&5|25263&5|25263&5|6868&5|77524&5|76561&5|27804&5|27804&5|6868&5|77524&5
76520&5|25645&5|71973&5|76520&5|25645&5|4201&5|25645&5|45644&5|44578&5|14247&5|4201&5|4201&5;56965&5|52255&3|56965&5|52255&3|4263&5|56965&5|52255&3|56965&5|52255&3|52255&3;76520&5|25645&5|71973&5|76520&5|25645&5|4201&5|25645&5|45644&5|44578&5|14247&5|4201&5|4201&5|56965&5|52255&3|56965&5|52255&3|4263&5|56965&5|52255&3|56965&5|52255&3|52255&3
12831&5|70819&5|74551&5|400&5|400&5|12831&5|74551&5|63031&4|63031&4|6469&3|12831&5|400&5;22830&5|22830&5|22830&5|36592&5|22830&5|36592&5|7379&5|22830&5|22830&5|7379&5;12831&5|70819&5|74551&5|400&5|400&5|12831&5|74551&5|63031&4|63031&4|6469&3|12831&5|400&5|22830&5|22830&5|22830&5|36592&5|22830&5|36592&5|7379&5|22830&5|22830&5|7379&5
55881&5|55881&5|5238&5|8009&5|24548&5|5238&5|5238&5|9302&5|73926&4|73352&3|9302&5|27257&5;35869&4|6589&5|6272&5|57027&5|74501&5|6272&5|74501&5|74501&5|57027&5|74501&5;55881&5|55881&5|5238&5|8009&5|24548&5|5238&5|5238&5|9302&5|73926&4|73352&3|9302&5|27257&5|35869&4|6589&5|6272&5|57027&5|74501&5|6272&5|74501&5|74501&5|57027&5|74501&5
45562&5|4966&5|79165&4|69021&3|38977&3|34040&2|23285&2|35760&5|8584&3|5689&3|63981&3|18970&5;48272&4|56699&5|43089&3|43089&3|29102&3|51386&5|48353&3|8087&3|50085&5|29102&3;45562&5|4966&5|79165&4|69021&3|38977&3|34040&2|23285&2|35760&5|8584&3|5689&3|63981&3|18970&5|48272&4|56699&5|43089&3|43089&3|29102&3|51386&5|48353&3|8087&3|50085&5|29102&3
47654&1|44613&2|45943&2|39132&4|48357&2|45990&3|42419&2|47091&4|64847&1|48244&5|48280&2|47144&1;49224&2|49807&4|52297&2|49186&5|49224&2|49186&5|49224&2|49186&5|49186&5|49186&5;47654&1|44613&2|45943&2|39132&4|48357&2|45990&3|42419&2|47091&4|64847&1|48244&5|48280&2|47144&1|49224&2|49807&4|52297&2|49186&5|49224&2|49186&5|49224&2|49186&5|49186&5|49186&5
37654&4|48483&5|47220&4|45341&5|48263&4|72542&4|65575&4|44784&4|46595&4|46119&5|62066&5|43859&5;52074&5|51682&4|50339&5|52791&5|45446&5|49582&4|51698&4|51292&3|49735&3|49693&4;37654&4|48483&5|47220&4|45341&5|48263&4|72542&4|65575&4|44784&4|46595&4|46119&5|62066&5|43859&5|52074&5|51682&4|50339&5|52791&5|45446&5|49582&4|51698&4|51292&3|49735&3|49693&4
33656&5|26883&5|10375&5|17201&5|19031&4|27617&5|14909&5|19031&4|27617&5|57913&5|57913&5|14909&5;46278&5|50854&5|50854&5|49207&5|46278&5|46278&5|50854&5|49207&5|50854&5|50854&5;33656&5|26883&5|10375&5|17201&5|19031&4|27617&5|14909&5|19031&4|27617&5|57913&5|57913&5|14909&5|46278&5|50854&5|50854&5|49207&5|46278&5|46278&5|50854&5|49207&5|50854&5|50854&5
26084&3|77832&5|35098&4|35098&4|77832&5|13999&5|21254&4|28086&4|28086&4|35098&4|77832&5|77832&5;35123&5|24934&3|24934&3|35123&5|24934&3|24934&3|24934&3|24934&3|35123&5|24934&3;26084&3|77832&5|35098&4|35098&4|77832&5|13999&5|21254&4|28086&4|28086&4|35098&4|77832&5|77832&5|35123&5|24934&3|24934&3|35123&5|24934&3|24934&3|24934&3|24934&3|35123&5|24934&3
17150&3|43090&5|75968&5|75968&5|43090&5|45826&5|58125&5|17150&3|17150&3|17150&3|58125&5|43090&5;48506&5|53862&5|52177&4|53862&5|52177&4|52177&4|52177&4|52177&4|53862&5|53862&5;17150&3|43090&5|75968&5|75968&5|43090&5|45826&5|58125&5|17150&3|17150&3|17150&3|58125&5|43090&5|48506&5|53862&5|52177&4|53862&5|52177&4|52177&4|52177&4|52177&4|53862&5|53862&5
48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3;48361&3|48361&3|48361&3|48361&3|48361&3|48361&3|48361&3|48361&3|48361&3|48361&3;48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48182&3|48361&3|48361&3|48361&3|48361&3|48361&3|48361&3|48361&3|48361&3|48361&3|48361&3
50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5;52919&4|52919&4|52919&4|52919&4|52919&4|52919&4|52919&4|52919&4|52919&4|52919&4;50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|50183&5|52919&4|52919&4|52919&4|52919&4|52919&4|52919&4|52919&4|52919&4|52919&4|52919&4
4890&5|4623&5|4890&5|12849&5|25293&5|12849&5|43760&5|12849&5|43760&5|12849&5|19515&3|70116&5;11503&5|11503&5|11503&5|65491&5|65491&5|65491&5|11503&5|65491&5|65491&5|65491&5;4890&5|4623&5|4890&5|12849&5|25293&5|12849&5|43760&5|12849&5|43760&5|12849&5|19515&3|70116&5|11503&5|11503&5|11503&5|65491&5|65491&5|65491&5|11503&5|65491&5|65491&5|65491&5
8039&5|8039&5|8039&5|8039&5|4175&5|4175&5|4175&5|4175&5|4175&5|8039&5|8039&5|4175&5;21786&5|21786&5|21786&5|21786&5|21786&5|21786&5|21786&5|21786&5|21786&5|21786&5;8039&5|8039&5|8039&5|8039&5|4175&5|4175&5|4175&5|4175&5|4175&5|8039&5|8039&5|4175&5|21786&5|21786&5|21786&5|21786&5|21786&5|21786&5|21786&5|21786&5|21786&5|21786&5
68217&5|54196&4|6179&5|55452&4|64996&3|27354&5|54196&4|53377&4|62047&4|53386&5|68217&5|8964&5;72989&4|69365&4|78502&4|3380&4|74695&3|50652&5|26749&4|74501&5|3514&4|72894&4;68217&5|54196&4|6179&5|55452&4|64996&3|27354&5|54196&4|53377&4|62047&4|53386&5|68217&5|8964&5|72989&4|69365&4|78502&4|3380&4|74695&3|50652&5|26749&4|74501&5|3514&4|72894&4
19652&5|73875&3|11749&4|69585&5|71818&4|79709&4|22262&5|3553&5|77106&5|11865&5|7849&5|61669&5;37193&5|39137&5|33153&4|68829&5|31162&5|31632&5|37317&5|30259&5|37193&5|33153&4;19652&5|73875&3|11749&4|69585&5|71818&4|79709&4|22262&5|3553&5|77106&5|11865&5|7849&5|61669&5|37193&5|39137&5|33153&4|68829&5|31162&5|31632&5|37317&5|30259&5|37193&5|33153&4
29826&4|64539&4|50300&5|61846&1|61846&1|26292&5|50300&5|29826&4|50806&5|73471&4|50300&5|31547&4;46987&3|49314&5|49314&5|46987&3|32650&4|49314&5|41601&4|49314&5|32650&4|41601&4;29826&4|64539&4|50300&5|61846&1|61846&1|26292&5|50300&5|29826&4|50806&5|73471&4|50300&5|31547&4|46987&3|49314&5|49314&5|46987&3|32650&4|49314&5|41601&4|49314&5|32650&4|41601&4
55206&5|1474&4|2022&3|76214&4|444&4|444&4|76214&4|6726&4|7708&4|1854&2|7708&4|6740&4;35678&4|35678&4|35678&4|13098&5|59649&4|20599&5|59649&4|13268&5|30845&5|35678&4;55206&5|1474&4|2022&3|76214&4|444&4|444&4|76214&4|6726&4|7708&4|1854&2|7708&4|6740&4|35678&4|35678&4|35678&4|13098&5|59649&4|20599&5|59649&4|13268&5|30845&5|35678&4
47437&4|3833&4|37434&4|57919&5|43461&5|3739&4|78893&4|42604&4|50893&5|37434&4|31015&4|76744&4;42998&4|42998&4|42998&4|47483&3|41710&5|46204&4|47483&3|41710&5|41710&5|42998&4;47437&4|3833&4|37434&4|57919&5|43461&5|3739&4|78893&4|42604&4|50893&5|37434&4|31015&4|76744&4|42998&4|42998&4|42998&4|47483&3|41710&5|46204&4|47483&3|41710&5|41710&5|42998&4
41761&4|79808&3|12228&5|41761&4|41761&4|39446&4|61321&5|41761&4|39791&5|44460&5|41346&4|41761&4;49862&4|49861&4|49861&4|49862&4|24748&5|49861&4|49861&4|49862&4|49862&4|49862&4;41761&4|79808&3|12228&5|41761&4|41761&4|39446&4|61321&5|41761&4|39791&5|44460&5|41346&4|41761&4|49862&4|49861&4|49861&4|49862&4|24748&5|49861&4|49861&4|49862&4|49862&4|49862&4
26016&4|7440&5|51784&5|42920&3|29961&3|2996&4|18527&5|35809&5|26016&4|26016&4|26916&5|68611&2;50652&5|43792&5|50652&5|50652&5|48947&3|50652&5|62039&5|56926&5|50652&5|56926&5;26016&4|7440&5|51784&5|42920&3|29961&3|2996&4|18527&5|35809&5|26016&4|26016&4|26916&5|68611&2|50652&5|43792&5|50652&5|50652&5|48947&3|50652&5|62039&5|56926&5|50652&5|56926&5
25280&5|25280&5|41954&4|40492&5|25280&5|14279&5|3225&4|41954&4|41954&4|25280&5|25280&5|41954&4;44622&5|8610&5|10279&5|44622&5|44622&5|44622&5|8610&5|10279&5|44622&5|10279&5;25280&5|25280&5|41954&4|40492&5|25280&5|14279&5|3225&4|41954&4|41954&4|25280&5|25280&5|41954&4|44622&5|8610&5|10279&5|44622&5|44622&5|44622&5|8610&5|10279&5|44622&5|10279&5
7467&4|5830&5|6238&5|75083&5|60309&5|39838&5|6357&5|60309&5|47908&5|8851&5|56945&5|5546&5;37502&5|60247&5|37502&5|76777&5|37502&5|61402&5|37502&5|40331&5|37502&5|76777&5;7467&4|5830&5|6238&5|75083&5|60309&5|39838&5|6357&5|60309&5|47908&5|8851&5|56945&5|5546&5|37502&5|60247&5|37502&5|76777&5|37502&5|61402&5|37502&5|40331&5|37502&5|76777&5
59875&5|65722&4|67503&5|59875&5|603&3|61274&5|387&3|65722&4|603&3|74119&4|65722&4|74119&4;20055&5|20055&5|20055&5|32336&5|48925&4|71889&3|20055&5|32336&5|20055&5|71889&3;59875&5|65722&4|67503&5|59875&5|603&3|61274&5|387&3|65722&4|603&3|74119&4|65722&4|74119&4|20055&5|20055&5|20055&5|32336&5|48925&4|71889&3|20055&5|32336&5|20055&5|71889&3
7519&4|5816&5|5657&3|26008&4|4443&3|16343&4|4819&5|5017&3|5816&5|5523&3|4246&4|5657&3;65755&3|65755&3|45696&4|65755&3|58413&5|43330&3|45696&4|73787&3|43330&3|45696&4;7519&4|5816&5|5657&3|26008&4|4443&3|16343&4|4819&5|5017&3|5816&5|5523&3|4246&4|5657&3|65755&3|65755&3|45696&4|65755&3|58413&5|43330&3|45696&4|73787&3|43330&3|45696&4
21378&4|32200&2|22359&4|22359&4|9432&5|21378&4|2981&4|9432&5|30974&5|32200&2|21142&5|9432&5;33994&4|35907&3|33994&4|44985&4|35907&3|35907&3|77063&4|44985&4|77063&4|35907&3;21378&4|32200&2|22359&4|22359&4|9432&5|21378&4|2981&4|9432&5|30974&5|32200&2|21142&5|9432&5|33994&4|35907&3|33994&4|44985&4|35907&3|35907&3|77063&4|44985&4|77063&4|35907&3
4625&4|4460&4|76698&4|4638&5|8152&4|10644&5|64916&4|26746&5|19621&5|6918&5|70193&5|4205&5;60284&4|78234&5|19208&5|23230&4|34740&5|19737&5|6268&5|47733&4|47733&4|51417&5;4625&4|4460&4|76698&4|4638&5|8152&4|10644&5|64916&4|26746&5|19621&5|6918&5|70193&5|4205&5|60284&4|78234&5|19208&5|23230&4|34740&5|19737&5|6268&5|47733&4|47733&4|51417&5
17187&5|2317&5|29686&3|21526&5|29137&5|75012&4|2712&4|29618&4|24149&5|21378&5|34925&5|20780&4;44857&5|41735&4|47925&2|47925&2|47925&2|44078&5|45851&5|47925&2|47925&2|44078&5;17187&5|2317&5|29686&3|21526&5|29137&5|75012&4|2712&4|29618&4|24149&5|21378&5|34925&5|20780&4|44857&5|41735&4|47925&2|47925&2|47925&2|44078&5|45851&5|47925&2|47925&2|44078&5
52313&5|61080&5|8935&5|72902&5|24815&2|4529&5|61080&5|53862&4|79257&5|8935&5|4416&5|24815&2;36039&5|43777&5|37438&5|34190&5|10116&5|43235&5|43777&5|77611&5|43777&5|36039&5;52313&5|61080&5|8935&5|72902&5|24815&2|4529&5|61080&5|53862&4|79257&5|8935&5|4416&5|24815&2|36039&5|43777&5|37438&5|34190&5|10116&5|43235&5|43777&5|77611&5|43777&5|36039&5
20322&5|24538&5|23323&2|54525&5|4054&4|70474&4|44047&5|74871&5|54354&4|55315&5|30112&5|5076&4;13906&2|43241&5|46643&5|76249&3|50938&2|14911&3|52434&3|27207&4|51540&3|6657&4;20322&5|24538&5|23323&2|54525&5|4054&4|70474&4|44047&5|74871&5|54354&4|55315&5|30112&5|5076&4|13906&2|43241&5|46643&5|76249&3|50938&2|14911&3|52434&3|27207&4|51540&3|6657&4
13869&5|20898&4|13869&5|19829&5|19829&5|7780&5|20898&4|29826&5|26129&5|13869&5|72135&5|74392&5;12477&5|2996&4|12477&5|2996&4|2996&4|12477&5|31443&5|2996&4|31443&5|31443&5;13869&5|20898&4|13869&5|19829&5|19829&5|7780&5|20898&4|29826&5|26129&5|13869&5|72135&5|74392&5|12477&5|2996&4|12477&5|2996&4|2996&4|12477&5|31443&5|2996&4|31443&5|31443&5
7304&5|9235&4|13792&5|54705&4|7304&5|31361&3|7304&5|71285&5|1503&4|31595&3|12470&5|12470&5;25969&4|25969&4|35386&4|37254&5|22300&4|37254&5|35087&5|9433&4|35087&5|37254&5;7304&5|9235&4|13792&5|54705&4|7304&5|31361&3|7304&5|71285&5|1503&4|31595&3|12470&5|12470&5|25969&4|25969&4|35386&4|37254&5|22300&4|37254&5|35087&5|9433&4|35087&5|37254&5
22014&5|12480&5|7639&5|63252&5|387&4|33284&5|7639&5|387&4|63252&5|33284&5|46454&5|33284&5;45696&4|45696&4|26839&4|45696&4|26839&4|26839&4|45696&4|26839&4|45696&4|45696&4;22014&5|12480&5|7639&5|63252&5|387&4|33284&5|7639&5|387&4|63252&5|33284&5|46454&5|33284&5|45696&4|45696&4|26839&4|45696&4|26839&4|26839&4|45696&4|26839&4|45696&4|45696&4
681&3|20306&4|681&3|23090&5|681&3|19697&3|22644&5|3016&2|22476&4|22165&5|19697&3|28891&5;64486&4|26246&4|64486&4|26279&5|26279&5|44412&4|26246&4|64486&4|26279&5|64486&4;681&3|20306&4|681&3|23090&5|681&3|19697&3|22644&5|3016&2|22476&4|22165&5|19697&3|28891&5|64486&4|26246&4|64486&4|26279&5|26279&5|44412&4|26246&4|64486&4|26279&5|64486&4
30190&4|17160&5|8049&5|69580&2|30190&4|71613&4|3748&3|34273&4|60353&2|9331&4|69580&2|42026&4;19314&4|23826&5|64524&4|48000&3|23132&4|52650&4|50089&4|47392&4|46224&3|26062&4;30190&4|17160&5|8049&5|69580&2|30190&4|71613&4|3748&3|34273&4|60353&2|9331&4|69580&2|42026&4|19314&4|23826&5|64524&4|48000&3|23132&4|52650&4|50089&4|47392&4|46224&3|26062&4
41722&4|53689&5|29692&5|69691&5|67125&4|54372&5|29692&5|67125&4|77549&4|24266&4|41174&4|42076&5;41132&5|67089&4|57984&5|47011&5|73781&4|46914&4|67142&4|75475&5|36060&4|41132&5;41722&4|53689&5|29692&5|69691&5|67125&4|54372&5|29692&5|67125&4|77549&4|24266&4|41174&4|42076&5|41132&5|67089&4|57984&5|47011&5|73781&4|46914&4|67142&4|75475&5|36060&4|41132&5
67733&4|73346&5|33853&5|76118&5|52457&3|71432&4|65072&4|62271&1|3769&5|75873&4|71541&4|33847&5;45720&4|42763&4|59280&4|48978&4|46045&4|24774&4|48564&4|35572&4|48406&5|30212&4;67733&4|73346&5|33853&5|76118&5|52457&3|71432&4|65072&4|62271&1|3769&5|75873&4|71541&4|33847&5|45720&4|42763&4|59280&4|48978&4|46045&4|24774&4|48564&4|35572&4|48406&5|30212&4
9757&4|7637&5|63103&3|10473&4|17246&3|22429&4|6357&3|36662&5|42224&5|2662&4|27136&5|6165&5;40645&5|4217&5|8945&5|9962&5|29159&5|27408&4|27408&4|5645&5|8946&5|9962&5;9757&4|7637&5|63103&3|10473&4|17246&3|22429&4|6357&3|36662&5|42224&5|2662&4|27136&5|6165&5|40645&5|4217&5|8945&5|9962&5|29159&5|27408&4|27408&4|5645&5|8946&5|9962&5
71565&4|4798&5|77054&4|79235&4|47762&4|79235&4|48878&3|40407&4|5017&4|50316&3|25971&4|56958&5;3568&5|51222&4|12001&4|45588&4|3568&5|53049&2|3568&5|45588&4|53049&2|51222&4;71565&4|4798&5|77054&4|79235&4|47762&4|79235&4|48878&3|40407&4|5017&4|50316&3|25971&4|56958&5|3568&5|51222&4|12001&4|45588&4|3568&5|53049&2|3568&5|45588&4|53049&2|51222&4
74897&5|62641&5|24112&5|62641&5|45585&5|5823&5|27835&5|16705&5|5823&5|74897&5|27835&5|12&5;29150&3|28801&3|28801&3|29150&3|5637&5|5637&5|29150&3|28801&3|29150&3|5637&5;74897&5|62641&5|24112&5|62641&5|45585&5|5823&5|27835&5|16705&5|5823&5|74897&5|27835&5|12&5|29150&3|28801&3|28801&3|29150&3|5637&5|5637&5|29150&3|28801&3|29150&3|5637&5
76782&3|30579&4|7358&3|5075&4|36583&3|40041&2|74428&3|37477&3|31808&5|41334&3|38437&3|39874&5;40230&4|48515&3|45162&3|44270&3|42795&4|44312&4|39077&4|51376&3|16627&5|51223&4;76782&3|30579&4|7358&3|5075&4|36583&3|40041&2|74428&3|37477&3|31808&5|41334&3|38437&3|39874&5|40230&4|48515&3|45162&3|44270&3|42795&4|44312&4|39077&4|51376&3|16627&5|51223&4
70966&4|74883&1|68247&5|75177&2|387&3|37840&4|73355&3|68247&5|72817&2|74934&3|31611&1|37245&5;44690&1|50243&1|45072&1|48947&3|50243&1|48947&3|22698&3|35198&3|35198&3|47957&3;70966&4|74883&1|68247&5|75177&2|387&3|37840&4|73355&3|68247&5|72817&2|74934&3|31611&1|37245&5|44690&1|50243&1|45072&1|48947&3|50243&1|48947&3|22698&3|35198&3|35198&3|47957&3
13236&3|13236&3|25661&2|64926&3|19861&4|64926&3|76578&2|56863&4|5801&5|5859&4|19861&4|5801&5;30778&3|38050&2|38050&2|30778&3|38050&2|32579&4|38050&2|30778&3|38050&2|38050&2;13236&3|13236&3|25661&2|64926&3|19861&4|64926&3|76578&2|56863&4|5801&5|5859&4|19861&4|5801&5|30778&3|38050&2|38050&2|30778&3|38050&2|32579&4|38050&2|30778&3|38050&2|38050&2
38673&4|25634&5|2781&4|27463&5|47338&4|28884&2|27469&5|36735&4|2427&4|36735&4|54943&5|28501&4;52638&4|77605&5|50250&4|25443&5|77605&5|43865&4|77605&5|25443&5|25443&5|47054&4;38673&4|25634&5|2781&4|27463&5|47338&4|28884&2|27469&5|36735&4|2427&4|36735&4|54943&5|28501&4|52638&4|77605&5|50250&4|25443&5|77605&5|43865&4|77605&5|25443&5|25443&5|47054&4
75232&5|9626&5|24853&3|235&5|9857&5|9857&5|40820&5|5924&5|70392&5|78464&5|9626&5|5924&5;45696&5|45076&5|45696&5|45696&5|45696&5|45076&5|6992&5|52408&5|45076&5|45696&5;75232&5|9626&5|24853&3|235&5|9857&5|9857&5|40820&5|5924&5|70392&5|78464&5|9626&5|5924&5|45696&5|45076&5|45696&5|45696&5|45696&5|45076&5|6992&5|52408&5|45076&5|45696&5
19437&5|45167&4|10594&5|79596&4|38725&5|66466&4|10609&5|69359&4|21059&5|67114&2|42793&5|21020&5;51240&5|45835&5|49463&5|48334&3|74345&4|57502&4|60601&5|61872&5|44422&5|47234&3;19437&5|45167&4|10594&5|79596&4|38725&5|66466&4|10609&5|69359&4|21059&5|67114&2|42793&5|21020&5|51240&5|45835&5|49463&5|48334&3|74345&4|57502&4|60601&5|61872&5|44422&5|47234&3
47166&2|42364&3|67172&5|31986&5|979&5|42467&4|45117&4|20053&5|73508&4|19031&5|45902&4|7545&4;51828&4|29980&4|47703&5|47898&5|4725&5|33284&4|51447&3|51828&4|47703&5|73456&5;47166&2|42364&3|67172&5|31986&5|979&5|42467&4|45117&4|20053&5|73508&4|19031&5|45902&4|7545&4|51828&4|29980&4|47703&5|47898&5|4725&5|33284&4|51447&3|51828&4|47703&5|73456&5
23285&5|33924&5|18416&4|26727&5|30974&5|62962&5|73283&4|20055&5|26370&4|37595&5|55441&4|16725&4;21427&5|44304&5|43090&5|44697&3|43868&5|4749&5|8800&5|44750&5|39545&5|43868&5;23285&5|33924&5|18416&4|26727&5|30974&5|62962&5|73283&4|20055&5|26370&4|37595&5|55441&4|16725&4|21427&5|44304&5|43090&5|44697&3|43868&5|4749&5|8800&5|44750&5|39545&5|43868&5
21200&5|69421&3|66198&5|23288&4|15236&4|51350&5|65977&5|69421&3|57239&5|62571&5|9309&5|77936&5;28331&5|28331&5|28331&5|28331&5|50454&5|56586&5|56586&5|28331&5|50454&5|28331&5;21200&5|69421&3|66198&5|23288&4|15236&4|51350&5|65977&5|69421&3|57239&5|62571&5|9309&5|77936&5|28331&5|28331&5|28331&5|28331&5|50454&5|56586&5|56586&5|28331&5|50454&5|28331&5
9876&3|958&3|25612&3|76838&4|3394&4|1539&3|68363&3|25262&3|1880&4|55881&3|9554&3|26592&4;77507&2|32549&3|30538&3|37085&4|27641&3|43569&4|24985&5|31767&4|12250&4|34237&4;9876&3|958&3|25612&3|76838&4|3394&4|1539&3|68363&3|25262&3|1880&4|55881&3|9554&3|26592&4|77507&2|32549&3|30538&3|37085&4|27641&3|43569&4|24985&5|31767&4|12250&4|34237&4
3486&4|39082&5|66671&5|39295&5|1813&4|29966&5|36702&5|31001&5|39817&4|35173&5|9270&4|38390&5;52283&4|51952&4|47163&3|43647&5|46460&4|52252&4|38917&5|45858&4|63323&5|45220&5;3486&4|39082&5|66671&5|39295&5|1813&4|29966&5|36702&5|31001&5|39817&4|35173&5|9270&4|38390&5|52283&4|51952&4|47163&3|43647&5|46460&4|52252&4|38917&5|45858&4|63323&5|45220&5
