state;action_reward;n_state
751&5|286&4|328&4|751&5|313&4|258&4|302&5|322&2|316&4|303&5|302&5|288&5;1105&1|1105&1|245&4|1105&1|1105&1|245&4|875&1|1105&1|312&2|875&1;751&5|286&4|328&4|751&5|313&4|258&4|302&5|322&2|316&4|303&5|302&5|288&5|1105&1|1105&1|245&4|1105&1|1105&1|245&4|875&1|1105&1|312&2|875&1
258&4|260&1|905&2|300&4|344&4|682&1|316&4|350&2|327&3|315&4|346&3|328&5;337&5|353&5|1175&5|881&5|878&5|319&2|266&5|681&5|884&5|884&5;258&4|260&1|905&2|300&4|344&4|682&1|316&4|350&2|327&3|315&4|346&3|328&5|337&5|353&5|1175&5|881&5|878&5|319&2|266&5|681&5|884&5|884&5
301&4|327&4|881&2|286&4|881&2|271&4|258&3|269&4|305&4|1280&1|688&1|270&4;749&3|330&2|330&2|358&3|325&1|331&4|325&1|331&4|325&1|330&2;301&4|327&4|881&2|286&4|881&2|271&4|258&3|269&4|305&4|1280&1|688&1|270&4|749&3|330&2|330&2|358&3|325&1|331&4|325&1|331&4|325&1|330&2
707&4|475&4|222&3|180&4|475&4|485&3|180&4|494&5|180&4|180&4|211&5|485&3;56&5|529&4|462&4|56&5|45&4|529&4|529&4|45&4|45&4|45&4;707&4|475&4|222&3|180&4|475&4|485&3|180&4|494&5|180&4|180&4|211&5|485&3|56&5|529&4|462&4|56&5|45&4|529&4|529&4|45&4|45&4|45&4
357&4|315&5|197&4|475&5|515&2|91&5|272&4|276&5|56&5|202&4|1&4|250&4;708&4|22&3|165&4|133&4|117&3|52&5|708&4|133&4|638&5|630&3;357&4|315&5|197&4|475&5|515&2|91&5|272&4|276&5|56&5|202&4|1&4|250&4|708&4|22&3|165&4|133&4|117&3|52&5|708&4|133&4|638&5|630&3
328&5|50&5|286&4|328&5|288&4|895&3|323&4|295&4|286&4|286&4|328&5|678&3;181&4|276&3|222&3|123&2|123&2|123&2|123&2|181&4|276&3|222&3;328&5|50&5|286&4|328&5|288&4|895&3|323&4|295&4|286&4|286&4|328&5|678&3|181&4|276&3|222&3|123&2|123&2|123&2|123&2|181&4|276&3|222&3
238&4|70&5|207&3|98&4|692&4|42&3|100&4|650&3|207&3|8&3|692&4|313&4;780&1|659&5|430&4|4&3|367&3|88&4|580&4|202&4|659&5|4&3;238&4|70&5|207&3|98&4|692&4|42&3|100&4|650&3|207&3|8&3|692&4|313&4|780&1|659&5|430&4|4&3|367&3|88&4|580&4|202&4|659&5|4&3
1&2|127&2|124&5|124&5|202&3|425&4|125&5|79&3|8&4|125&5|14&3|425&4;98&5|12&5|285&1|285&1|285&1|12&5|276&1|275&1|285&1|285&1;1&2|127&2|124&5|124&5|202&3|425&4|125&5|79&3|8&4|125&5|14&3|425&4|98&5|12&5|285&1|285&1|285&1|12&5|276&1|275&1|285&1|285&1
182&5|124&4|82&4|509&2|176&5|443&5|124&4|269&3|127&4|96&4|517&2|50&5;448&3|200&3|219&3|423&2|448&3|7&3|219&3|87&4|234&5|218&4;182&5|124&4|82&4|509&2|176&5|443&5|124&4|269&3|127&4|96&4|517&2|50&5|448&3|200&3|219&3|423&2|448&3|7&3|219&3|87&4|234&5|218&4
275&4|265&3|250&3|12&4|144&5|596&3|596&3|12&4|520&5|111&3|1&4|265&3;978&2|25&4|1028&3|1014&5|222&4|1014&5|742&5|472&3|405&3|118&3;275&4|265&3|250&3|12&4|144&5|596&3|596&3|12&4|520&5|111&3|1&4|265&3|978&2|25&4|1028&3|1014&5|222&4|1014&5|742&5|472&3|405&3|118&3
229&3|230&4|496&4|204&4|54&3|234&4|260&2|28&4|231&3|39&3|189&4|4&4;169&5|96&5|203&3|603&5|199&4|199&4|210&5|751&3|265&4|164&5;229&3|230&4|496&4|204&4|54&3|234&4|260&2|28&4|231&3|39&3|189&4|4&4|169&5|96&5|203&3|603&5|199&4|199&4|210&5|751&3|265&4|164&5
15&3|100&5|744&4|124&4|124&4|283&3|100&5|744&4|847&4|744&4|116&5|847&4;936&5|508&5|269&4|285&5|285&5|936&5|936&5|269&4|285&5|269&4;15&3|100&5|744&4|124&4|124&4|283&3|100&5|744&4|847&4|744&4|116&5|847&4|936&5|508&5|269&4|285&5|285&5|936&5|936&5|269&4|285&5|269&4
301&4|331&4|751&3|754&3|302&4|300&4|272&4|900&4|345&4|272&4|301&4|340&4;86&5|332&2|896&3|288&3|328&3|288&3|339&3|332&2|328&3|328&3;301&4|331&4|751&3|754&3|302&4|300&4|272&4|900&4|345&4|272&4|301&4|340&4|86&5|332&2|896&3|288&3|328&3|288&3|339&3|332&2|328&3|328&3
298&5|258&4|258&4|273&3|273&3|358&2|358&2|273&3|298&5|222&2|257&4|919&5;15&4|455&4|147&4|455&4|455&4|455&4|1007&4|147&4|15&4|455&4;298&5|258&4|258&4|273&3|273&3|358&2|358&2|273&3|298&5|222&2|257&4|919&5|15&4|455&4|147&4|455&4|455&4|455&4|1007&4|147&4|15&4|455&4
150&1|7&5|455&1|846&2|294&1|191&5|257&5|125&5|111&3|282&4|100&5|15&3;659&5|462&4|89&5|504&5|504&5|204&5|429&5|514&5|855&5|181&5;150&1|7&5|455&1|846&2|294&1|191&5|257&5|125&5|111&3|282&4|100&5|15&3|659&5|462&4|89&5|504&5|504&5|204&5|429&5|514&5|855&5|181&5
1437&3|7&4|588&3|1218&3|154&3|24&5|399&3|695&4|246&5|588&3|651&4|265&3;384&3|1090&3|1314&3|391&3|402&2|53&4|1250&2|1208&3|1314&3|721&5;1437&3|7&4|588&3|1218&3|154&3|24&5|399&3|695&4|246&5|588&3|651&4|265&3|384&3|1090&3|1314&3|391&3|402&2|53&4|1250&2|1208&3|1314&3|721&5
384&3|66&5|29&5|195&5|117&3|71&2|185&5|380&5|294&4|80&3|1095&4|431&5;367&5|91&5|172&5|1&5|597&5|751&5|265&4|265&4|423&5|760&5;384&3|66&5|29&5|195&5|117&3|71&2|185&5|380&5|294&4|80&3|1095&4|431&5|367&5|91&5|172&5|1&5|597&5|751&5|265&4|265&4|423&5|760&5
248&4|313&4|151&3|271&3|257&4|294&3|181&4|246&4|288&4|271&3|508&4|271&3;240&2|866&3|866&3|111&3|122&2|866&3|240&2|240&2|628&4|628&4;248&4|313&4|151&3|271&3|257&4|294&3|181&4|246&4|288&4|271&3|508&4|271&3|240&2|866&3|866&3|111&3|122&2|866&3|240&2|240&2|628&4|628&4
813&3|813&3|591&4|1652&3|100&5|591&4|1380&2|13&4|813&3|1342&4|10&4|13&4;275&4|6&5|93&5|6&5|93&5|93&5|93&5|275&4|275&4|6&5;813&3|813&3|591&4|1652&3|100&5|591&4|1380&2|13&4|813&3|1342&4|10&4|13&4|275&4|6&5|93&5|6&5|93&5|93&5|93&5|275&4|275&4|6&5
1&4|845&3|300&4|328&4|257&4|1&4|194&4|127&3|523&3|100&4|692&3|1047&2;412&4|410&5|1023&2|1023&2|763&3|1132&4|1054&3|1040&2|1054&3|1132&4;1&4|845&3|300&4|328&4|257&4|1&4|194&4|127&3|523&3|100&4|692&3|1047&2|412&4|410&5|1023&2|1023&2|763&3|1132&4|1054&3|1040&2|1054&3|1132&4
250&4|234&3|24&4|50&5|56&5|144&4|50&5|301&4|181&4|252&2|222&3|118&3;98&3|204&3|69&3|96&4|204&3|204&3|204&3|96&4|98&3|69&3;250&4|234&3|24&4|50&5|56&5|144&4|50&5|301&4|181&4|252&2|222&3|118&3|98&3|204&3|69&3|96&4|204&3|204&3|204&3|96&4|98&3|69&3
508&5|246&4|111&4|274&3|246&4|250&1|1016&3|1&2|845&4|475&4|620&4|294&4;763&5|322&3|108&3|678&4|322&3|322&3|15&4|763&5|678&4|118&4;508&5|246&4|111&4|274&3|246&4|250&1|1016&3|1&2|845&4|475&4|620&4|294&4|763&5|322&3|108&3|678&4|322&3|322&3|15&4|763&5|678&4|118&4
24&1|685&3|302&4|820&3|742&5|7&4|240&4|827&3|676&5|471&4|288&4|302&4;1016&4|1016&4|634&1|340&4|406&2|634&1|268&5|268&5|634&1|307&4;24&1|685&3|302&4|820&3|742&5|7&4|240&4|827&3|676&5|471&4|288&4|302&4|1016&4|1016&4|634&1|340&4|406&2|634&1|268&5|268&5|634&1|307&4
347&1|148&3|471&2|928&5|9&1|9&1|274&5|1095&5|1095&5|844&3|763&5|121&4;756&2|476&4|756&2|406&3|476&4|369&4|815&4|369&4|369&4|815&4;347&1|148&3|471&2|928&5|9&1|9&1|274&5|1095&5|1095&5|844&3|763&5|121&4|756&2|476&4|756&2|406&3|476&4|369&4|815&4|369&4|369&4|815&4
86&5|886&4|79&4|234&3|205&5|260&1|50&3|50&3|260&1|887&4|205&5|886&4;466&5|423&3|582&3|194&3|194&3|194&3|58&4|194&3|423&3|58&4;86&5|886&4|79&4|234&3|205&5|260&1|50&3|50&3|260&1|887&4|205&5|886&4|466&5|423&3|582&3|194&3|194&3|194&3|58&4|194&3|423&3|58&4
293&5|343&2|294&2|111&4|303&3|328&4|294&2|250&4|305&5|262&4|750&4|268&5;952&2|117&4|927&3|405&2|240&4|151&4|7&5|919&2|240&4|240&4;293&5|343&2|294&2|111&4|303&3|328&4|294&2|250&4|305&5|262&4|750&4|268&5|952&2|117&4|927&3|405&2|240&4|151&4|7&5|919&2|240&4|240&4
223&3|91&3|245&3|471&4|181&2|566&3|959&4|381&3|729&4|484&4|203&4|135&4;163&3|960&4|385&3|79&3|143&2|855&4|193&4|684&4|467&4|443&4;223&3|91&3|245&3|471&4|181&2|566&3|959&4|381&3|729&4|484&4|203&4|135&4|163&3|960&4|385&3|79&3|143&2|855&4|193&4|684&4|467&4|443&4
515&5|248&4|291&2|273&4|15&4|473&3|60&5|333&3|748&2|9&4|462&5|1367&4;1372&4|268&2|640&5|337&4|337&4|1005&5|971&4|310&3|639&5|310&3;515&5|248&4|291&2|273&4|15&4|473&3|60&5|333&3|748&2|9&4|462&5|1367&4|1372&4|268&2|640&5|337&4|337&4|1005&5|971&4|310&3|639&5|310&3
56&2|413&3|164&4|98&2|56&2|5&2|200&1|448&5|7&4|288&3|218&3|98&2;567&5|567&5|184&3|201&3|567&5|447&4|447&4|184&3|670&5|184&3;56&2|413&3|164&4|98&2|56&2|5&2|200&1|448&5|7&4|288&3|218&3|98&2|567&5|567&5|184&3|201&3|567&5|447&4|447&4|184&3|670&5|184&3
38&3|55&3|18&2|60&3|69&4|428&4|125&4|284&3|179&4|1170&2|258&4|73&3;538&2|754&4|242&4|171&3|242&4|242&4|476&2|357&5|580&3|319&3;38&3|55&3|18&2|60&3|69&4|428&4|125&4|284&3|179&4|1170&2|258&4|73&3|538&2|754&4|242&4|171&3|242&4|242&4|476&2|357&5|580&3|319&3
154&2|28&4|432&4|183&3|472&3|405&2|624&3|69&3|473&3|1219&2|1066&3|542&3;679&3|662&3|96&3|162&3|431&3|188&2|135&3|630&3|208&3|431&3;154&2|28&4|432&4|183&3|472&3|405&2|624&3|69&3|473&3|1219&2|1066&3|542&3|679&3|662&3|96&3|162&3|431&3|188&2|135&3|630&3|208&3|431&3
127&4|496&3|340&2|10&5|337&4|137&3|187&4|317&3|144&1|933&3|10&5|515&4;222&3|628&4|121&2|222&3|203&5|54&2|218&3|203&5|121&2|59&4;127&4|496&3|340&2|10&5|337&4|137&3|187&4|317&3|144&1|933&3|10&5|515&4|222&3|628&4|121&2|222&3|203&5|54&2|218&3|203&5|121&2|59&4
684&4|239&3|684&4|79&3|96&3|553&3|210&3|28&3|175&1|237&4|232&3|699&1;399&3|550&1|229&2|685&3|597&3|241&4|229&2|33&1|576&3|233&2;684&4|239&3|684&4|79&3|96&3|553&3|210&3|28&3|175&1|237&4|232&3|699&1|399&3|550&1|229&2|685&3|597&3|241&4|229&2|33&1|576&3|233&2
204&3|483&5|641&4|663&4|174&3|631&3|99&4|208&4|100&4|481&5|100&4|651&4;616&4|616&4|505&4|968&3|23&4|143&3|616&4|633&4|418&3|490&4;204&3|483&5|641&4|663&4|174&3|631&3|99&4|208&4|100&4|481&5|100&4|651&4|616&4|616&4|505&4|968&3|23&4|143&3|616&4|633&4|418&3|490&4
339&3|796&3|949&4|672&3|308&2|892&2|23&4|123&4|728&2|226&1|203&5|452&3;1291&3|1040&1|1291&3|54&5|135&5|182&5|896&2|450&3|1090&2|552&5;339&3|796&3|949&4|672&3|308&2|892&2|23&4|123&4|728&2|226&1|203&5|452&3|1291&3|1040&1|1291&3|54&5|135&5|182&5|896&2|450&3|1090&2|552&5
690&5|300&4|304&5|245&4|286&5|294&3|304&5|305&2|300&4|286&5|289&3|286&5;322&3|324&2|875&1|322&3|938&1|322&3|875&1|322&3|875&1|875&1;690&5|300&4|304&5|245&4|286&5|294&3|304&5|305&2|300&4|286&5|289&3|286&5|322&3|324&2|875&1|322&3|938&1|322&3|875&1|322&3|875&1|875&1
417&2|955&2|369&2|65&4|609&3|234&3|7&4|393&2|7&4|235&2|588&4|588&4;100&3|288&3|15&3|125&3|358&3|476&3|1&3|111&4|294&2|1014&5;417&2|955&2|369&2|65&4|609&3|234&3|7&4|393&2|7&4|235&2|588&4|588&4|100&3|288&3|15&3|125&3|358&3|476&3|1&3|111&4|294&2|1014&5
333&5|302&5|330&5|302&5|332&5|270&5|305&5|270&5|690&5|288&5|326&5|305&5;168&4|8&2|258&5|168&4|294&4|845&5|258&5|168&4|258&5|845&5;333&5|302&5|330&5|302&5|332&5|270&5|305&5|270&5|690&5|288&5|326&5|305&5|168&4|8&2|258&5|168&4|294&4|845&5|258&5|168&4|258&5|845&5
94&2|1028&5|222&4|717&4|597&4|133&2|1047&3|717&4|473&2|94&2|151&3|597&4;894&1|894&1|894&1|894&1|894&1|181&4|181&4|50&4|258&4|50&4;94&2|1028&5|222&4|717&4|597&4|133&2|1047&3|717&4|473&2|94&2|151&3|597&4|894&1|894&1|894&1|894&1|894&1|181&4|181&4|50&4|258&4|50&4
323&1|1&3|285&3|475&4|328&2|301&5|322&2|748&4|288&3|813&5|1010&3|284&3;1008&3|300&4|405&4|111&3|1008&3|841&1|929&3|300&4|929&3|10&4;323&1|1&3|285&3|475&4|328&2|301&5|322&2|748&4|288&3|813&5|1010&3|284&3|1008&3|300&4|405&4|111&3|1008&3|841&1|929&3|300&4|929&3|10&4
1431&1|323&1|903&2|750&3|336&1|337&2|337&2|749&2|1313&1|272&5|262&1|337&2;889&2|1395&1|1432&1|302&5|891&2|904&1|889&2|891&2|691&1|1127&4;1431&1|323&1|903&2|750&3|336&1|337&2|337&2|749&2|1313&1|272&5|262&1|337&2|889&2|1395&1|1432&1|302&5|891&2|904&1|889&2|891&2|691&1|1127&4
1013&3|289&2|1013&3|873&1|231&2|301&4|531&5|7&4|321&4|301&4|294&4|751&3;678&2|538&4|683&3|688&3|28&4|28&4|315&4|435&5|257&4|538&4;1013&3|289&2|1013&3|873&1|231&2|301&4|531&5|7&4|321&4|301&4|294&4|751&3|678&2|538&4|683&3|688&3|28&4|28&4|315&4|435&5|257&4|538&4
1022&5|301&4|12&4|316&4|12&4|172&3|748&1|288&3|316&4|336&1|262&4|288&3;45&5|482&4|297&5|9&5|45&5|9&5|1&2|9&5|297&5|191&4;1022&5|301&4|12&4|316&4|12&4|172&3|748&1|288&3|316&4|336&1|262&4|288&3|45&5|482&4|297&5|9&5|45&5|9&5|1&2|9&5|297&5|191&4
652&4|451&3|737&4|194&4|707&4|692&4|657&5|97&4|49&3|387&3|238&4|190&5;333&2|333&2|333&2|742&1|276&4|659&5|340&3|79&4|148&1|611&4;652&4|451&3|737&4|194&4|707&4|692&4|657&5|97&4|49&3|387&3|238&4|190&5|333&2|333&2|333&2|742&1|276&4|659&5|340&3|79&4|148&1|611&4
286&5|272&4|990&2|311&3|286&5|678&1|242&4|313&3|678&1|678&1|327&3|313&3;258&2|258&2|288&1|245&2|995&2|268&1|995&2|268&1|748&2|995&2;286&5|272&4|990&2|311&3|286&5|678&1|242&4|313&3|678&1|678&1|327&3|313&3|258&2|258&2|288&1|245&2|995&2|268&1|995&2|268&1|748&2|995&2
116&4|511&5|14&5|427&5|489&5|170&4|491&2|275&4|174&4|603&5|204&5|1360&2;45&4|430&4|181&4|733&4|206&4|214&4|23&4|200&2|202&3|201&1;116&4|511&5|14&5|427&5|489&5|170&4|491&2|275&4|174&4|603&5|204&5|1360&2|45&4|430&4|181&4|733&4|206&4|214&4|23&4|200&2|202&3|201&1
333&3|237&1|873&3|284&2|131&3|131&3|229&3|1047&2|117&4|328&3|1&3|328&3;50&5|748&4|740&4|740&4|300&5|740&4|283&4|740&4|258&5|748&4;333&3|237&1|873&3|284&2|131&3|131&3|229&3|1047&2|117&4|328&3|1&3|328&3|50&5|748&4|740&4|740&4|300&5|740&4|283&4|740&4|258&5|748&4
69&4|175&2|23&4|736&4|86&4|651&5|86&4|168&5|116&5|427&5|186&4|196&4;423&4|179&5|215&3|179&5|213&4|179&5|747&4|462&5|1065&4|215&3;69&4|175&2|23&4|736&4|86&4|651&5|86&4|168&5|116&5|427&5|186&4|196&4|423&4|179&5|215&3|179&5|213&4|179&5|747&4|462&5|1065&4|215&3
498&4|204&5|191&4|127&5|1&3|127&5|514&2|358&3|528&3|323&3|64&5|183&5;126&4|222&5|107&4|9&2|107&4|9&2|845&4|107&4|222&5|9&2;498&4|204&5|191&4|127&5|1&3|127&5|514&2|358&3|528&3|323&3|64&5|183&5|126&4|222&5|107&4|9&2|107&4|9&2|845&4|107&4|222&5|9&2
258&3|546&3|301&3|471&4|405&4|121&4|181&3|471&4|181&3|471&4|237&3|1190&3;1258&1|476&3|1258&1|476&3|111&4|1258&1|111&4|255&3|255&3|458&4;258&3|546&3|301&3|471&4|405&4|121&4|181&3|471&4|181&3|471&4|237&3|1190&3|1258&1|476&3|1258&1|476&3|111&4|1258&1|111&4|255&3|255&3|458&4
270&4|283&5|273&2|471&4|181&5|306&4|328&3|515&5|300&4|327&3|260&1|321&3;628&4|237&4|628&4|124&5|50&5|237&4|15&4|124&5|284&4|628&4;270&4|283&5|273&2|471&4|181&5|306&4|328&3|515&5|300&4|327&3|260&1|321&3|628&4|237&4|628&4|124&5|50&5|237&4|15&4|124&5|284&4|628&4
291&4|676&4|125&3|475&3|25&4|222&3|124&5|1197&4|301&4|273&3|325&1|328&4;756&3|1284&2|756&3|268&3|121&3|405&3|756&3|274&4|826&3|762&3;291&4|676&4|125&3|475&3|25&4|222&3|124&5|1197&4|301&4|273&3|325&1|328&4|756&3|1284&2|756&3|268&3|121&3|405&3|756&3|274&4|826&3|762&3
891&5|258&3|990&5|1243&5|300&3|288&3|748&4|270&5|307&3|881&4|300&3|258&3;1025&5|1105&5|1105&5|322&4|1025&5|362&5|322&4|322&4|1105&5|362&5;891&5|258&3|990&5|1243&5|300&3|288&3|748&4|270&5|307&3|881&4|300&3|258&3|1025&5|1105&5|1105&5|322&4|1025&5|362&5|322&4|322&4|1105&5|362&5
255&5|234&2|40&1|322&2|122&1|25&3|775&3|318&5|25&3|660&5|49&3|158&3;237&4|609&3|692&3|655&3|223&5|1016&4|223&5|742&4|744&3|609&3;255&5|234&2|40&1|322&2|122&1|25&3|775&3|318&5|25&3|660&5|49&3|158&3|237&4|609&3|692&3|655&3|223&5|1016&4|223&5|742&4|744&3|609&3
1451&4|431&2|898&3|237&4|483&5|483&5|970&4|191&4|292&3|692&4|135&4|1&4;190&4|179&5|1021&5|1176&5|463&4|179&5|1021&5|179&5|462&3|512&5;1451&4|431&2|898&3|237&4|483&5|483&5|970&4|191&4|292&3|692&4|135&4|1&4|190&4|179&5|1021&5|1176&5|463&4|179&5|1021&5|179&5|462&3|512&5
68&4|7&4|455&4|692&4|87&5|55&5|94&2|172&5|1118&3|540&3|748&4|222&4;270&4|135&5|1228&3|197&4|268&4|270&4|263&1|135&5|333&4|270&4;68&4|7&4|455&4|692&4|87&5|55&5|94&2|172&5|1118&3|540&3|748&4|222&4|270&4|135&5|1228&3|197&4|268&4|270&4|263&1|135&5|333&4|270&4
475&4|460&3|982&1|588&3|403&5|1291&1|223&4|472&5|1&4|713&3|7&4|1016&3;1035&3|76&5|392&2|404&4|17&4|17&4|371&1|157&5|68&5|692&4;475&4|460&3|982&1|588&3|403&5|1291&1|223&4|472&5|1&4|713&3|7&4|1016&3|1035&3|76&5|392&2|404&4|17&4|17&4|371&1|157&5|68&5|692&4
513&5|514&5|650&5|83&2|990&4|215&3|169&5|792&4|607&4|310&3|310&3|208&3;175&4|613&3|462&4|462&4|143&2|212&4|194&3|435&4|435&4|945&4;513&5|514&5|650&5|83&2|990&4|215&3|169&5|792&4|607&4|310&3|310&3|208&3|175&4|613&3|462&4|462&4|143&2|212&4|194&3|435&4|435&4|945&4
25&4|255&2|515&4|100&5|7&4|284&5|515&4|100&5|7&4|302&5|276&2|1265&3;1061&4|1061&4|111&2|948&3|476&2|476&2|1171&2|948&3|1061&4|111&2;25&4|255&2|515&4|100&5|7&4|284&5|515&4|100&5|7&4|302&5|276&2|1265&3|1061&4|1061&4|111&2|948&3|476&2|476&2|1171&2|948&3|1061&4|111&2
239&3|480&4|657&5|612&2|671&3|229&3|1&3|228&4|241&3|56&2|131&2|181&4;88&2|445&4|670&3|452&3|428&5|445&4|436&3|428&5|559&3|441&2;239&3|480&4|657&5|612&2|671&3|229&3|1&3|228&4|241&3|56&2|131&2|181&4|88&2|445&4|670&3|452&3|428&5|445&4|436&3|428&5|559&3|441&2
488&4|661&4|509&4|286&3|736&3|305&4|591&3|979&2|241&3|276&4|242&3|4&2;426&1|966&2|88&2|553&2|494&4|613&3|649&3|703&3|569&2|184&3;488&4|661&4|509&4|286&3|736&3|305&4|591&3|979&2|241&3|276&4|242&3|4&2|426&1|966&2|88&2|553&2|494&4|613&3|649&3|703&3|569&2|184&3
657&3|237&2|282&4|628&5|228&4|11&4|237&2|237&2|234&5|741&3|654&5|657&3;50&5|181&4|92&4|96&3|357&5|177&5|240&5|644&3|357&5|82&4;657&3|237&2|282&4|628&5|228&4|11&4|237&2|237&2|234&5|741&3|654&5|657&3|50&5|181&4|92&4|96&3|357&5|177&5|240&5|644&3|357&5|82&4
230&2|187&5|10&4|10&4|810&4|55&4|546&3|978&3|111&4|144&4|866&2|182&5;72&3|208&5|202&5|430&5|745&4|194&5|580&4|42&3|173&5|83&5;230&2|187&5|10&4|10&4|810&4|55&4|546&3|978&3|111&4|144&4|866&2|182&5|72&3|208&5|202&5|430&5|745&4|194&5|580&4|42&3|173&5|83&5
195&3|365&2|230&5|515&4|230&5|380&3|199&3|1&4|195&3|121&2|229&3|405&3;432&3|538&2|900&3|432&3|99&3|173&4|743&1|173&4|432&3|462&3;195&3|365&2|230&5|515&4|230&5|380&3|199&3|1&4|195&3|121&2|229&3|405&3|432&3|538&2|900&3|432&3|99&3|173&4|743&1|173&4|432&3|462&3
385&4|792&5|95&5|735&5|184&5|476&3|111&4|144&4|762&3|458&3|484&4|729&4;864&2|313&5|210&5|339&3|249&3|316&4|1035&4|881&2|179&2|546&3;385&4|792&5|95&5|735&5|184&5|476&3|111&4|144&4|762&3|458&3|484&4|729&4|864&2|313&5|210&5|339&3|249&3|316&4|1035&4|881&2|179&2|546&3
109&3|121&3|50&5|508&3|100&5|1265&3|121&3|201&3|271&4|246&5|1073&3|483&5;118&3|108&1|260&1|260&1|975&3|975&3|1171&3|405&4|864&3|281&3;109&3|121&3|50&5|508&3|100&5|1265&3|121&3|201&3|271&4|246&5|1073&3|483&5|118&3|108&1|260&1|260&1|975&3|975&3|1171&3|405&4|864&3|281&3
930&2|833&4|678&3|151&3|1094&2|405&4|475&2|24&3|597&3|1016&4|756&3|477&4;258&5|295&5|195&3|258&5|258&5|56&3|64&5|258&5|763&5|195&3;930&2|833&4|678&3|151&3|1094&2|405&4|475&2|24&3|597&3|1016&4|756&3|477&4|258&5|295&5|195&3|258&5|258&5|56&3|64&5|258&5|763&5|195&3
230&5|520&5|151&5|151&5|520&5|1016&4|15&5|450&2|125&4|1133&4|181&2|222&5;135&5|67&4|392&5|831&1|636&4|636&4|631&4|392&5|67&4|636&4;230&5|520&5|151&5|151&5|520&5|1016&4|15&5|450&2|125&4|1133&4|181&2|222&5|135&5|67&4|392&5|831&1|636&4|636&4|631&4|392&5|67&4|636&4
10&4|180&4|127&4|275&4|69&4|69&4|69&4|194&4|143&2|427&4|174&4|423&3;654&4|478&4|185&3|216&4|205&3|654&4|519&4|192&4|144&4|205&3;10&4|180&4|127&4|275&4|69&4|69&4|69&4|194&4|143&2|427&4|174&4|423&3|654&4|478&4|185&3|216&4|205&3|654&4|519&4|192&4|144&4|205&3
300&4|875&1|538&4|301&3|881&1|881&1|300&4|301&3|319&3|881&1|340&1|875&1;689&3|938&3|688&3|688&3|748&4|323&4|323&4|323&4|259&3|323&4;300&4|875&1|538&4|301&3|881&1|881&1|300&4|301&3|319&3|881&1|340&1|875&1|689&3|938&3|688&3|688&3|748&4|323&4|323&4|323&4|259&3|323&4
933&3|199&5|326&3|251&5|45&4|207&4|257&4|207&4|194&3|242&4|45&4|963&5;174&3|496&3|172&4|1039&5|165&4|23&5|479&4|496&3|56&4|157&4;933&3|199&5|326&3|251&5|45&4|207&4|257&4|207&4|194&3|242&4|45&4|963&5|174&3|496&3|172&4|1039&5|165&4|23&5|479&4|496&3|56&4|157&4
210&4|758&2|11&5|132&4|678&4|214&5|174&4|405&5|588&3|214&5|597&4|258&4;423&4|265&4|265&4|751&5|122&2|172&5|1014&3|751&5|298&5|338&3;210&4|758&2|11&5|132&4|678&4|214&5|174&4|405&5|588&3|214&5|597&4|258&4|423&4|265&4|265&4|751&5|122&2|172&5|1014&3|751&5|298&5|338&3
289&3|243&2|321&3|301&4|881&3|881&3|289&3|682&3|286&3|315&3|289&3|328&4;298&4|127&4|295&3|249&2|295&3|249&2|298&4|249&2|249&2|295&3;289&3|243&2|321&3|301&4|881&3|881&3|289&3|682&3|286&3|315&3|289&3|328&4|298&4|127&4|295&3|249&2|295&3|249&2|298&4|249&2|249&2|295&3
842&4|128&3|161&4|204&4|525&5|745&5|514&4|517&4|528&4|50&5|186&4|405&4;1123&4|1123&4|416&4|592&4|592&4|13&4|1123&4|21&3|71&3|592&4;842&4|128&3|161&4|204&4|525&5|745&5|514&4|517&4|528&4|50&5|186&4|405&4|1123&4|1123&4|416&4|592&4|592&4|13&4|1123&4|21&3|71&3|592&4
275&4|125&1|15&5|275&4|815&4|121&3|151&1|1&5|125&1|477&5|815&4|283&4;934&3|235&4|412&2|412&2|412&2|934&3|820&3|820&3|820&3|412&2;275&4|125&1|15&5|275&4|815&4|121&3|151&1|1&5|125&1|477&5|815&4|283&4|934&3|235&4|412&2|412&2|412&2|934&3|820&3|820&3|820&3|412&2
588&4|89&4|100&4|332&3|423&4|144&4|531&4|151&5|739&4|748&3|5&3|739&4;834&3|1074&4|809&4|63&3|722&3|810&3|17&4|627&5|627&5|809&4;588&4|89&4|100&4|332&3|423&4|144&4|531&4|151&5|739&4|748&3|5&3|739&4|834&3|1074&4|809&4|63&3|722&3|810&3|17&4|627&5|627&5|809&4
742&4|100&5|149&5|740&3|475&5|149&5|149&5|100&5|300&4|277&4|14&4|14&4;1&5|1&5|410&5|290&3|290&3|124&5|1&5|410&5|276&5|124&5;742&4|100&5|149&5|740&3|475&5|149&5|149&5|100&5|300&4|277&4|14&4|14&4|1&5|1&5|410&5|290&3|290&3|124&5|1&5|410&5|276&5|124&5
273&4|539&2|288&5|328&3|302&5|24&3|222&4|147&4|989&3|245&4|539&2|291&3;281&3|363&2|281&3|281&3|974&2|696&3|696&3|826&3|405&4|977&2;273&4|539&2|288&5|328&3|302&5|24&3|222&4|147&4|989&3|245&4|539&2|291&3|281&3|363&2|281&3|281&3|974&2|696&3|696&3|826&3|405&4|977&2
